"pip.1"	"pip.2"
"2226"	0.41	0.3
"2227"	0.11	0.2
"2228"	0.14	0.12
"2229"	0.1	0.18
"2230"	0.7	0.59
"2231"	0.45	0.5
"2232"	0.69	0.69
"2233"	0.47	0.44
"2234"	0.94	0.69
"2235"	0.04	0.11
"2236"	0	0.12
"2237"	0.21	0.28
"2238"	0.69	0.3
"2239"	0.38	0.49
"2240"	0.11	0.23
"2241"	0.12	0.48
"2242"	0.63	0.48
"2243"	0.33	0.37
"2244"	0.3	0.34
"2245"	0.88	0.63
"2246"	0.65	0.56
"2247"	0.5	0.42
"2248"	0.29	0.6
"2249"	0.2	0.15
"2250"	0.2	0.15
"2251"	0.7	0.66
"2252"	0.15	0.41
"2253"	0.59	0.63
"2254"	0.47	0.45
"2255"	0.14	0.08
"2256"	0.15	0.25
"2257"	0.07	0.07
"2258"	0.13	0.09
"2259"	0.68	0.65
"2260"	0.35	0.37
"2261"	0.17	0.14
"2262"	0.71	0.55
"2263"	0.25	0.22
"2264"	0.95	0.79
"2265"	0.31	0.38
"2266"	0.4	0.47
"2267"	0.62	0.63
"2268"	0.28	0.23
"2269"	0.13	0.17
"2270"	0.4	0.3
"2271"	0.22	0.31
"2272"	0.5	0.67
"2273"	0.31	0.23
"2274"	0.47	0.53
"2275"	0.71	0.6
"2276"	0.04	0.14
"2277"	0.62	0.69
"2278"	0.91	0.77
"2279"	0.09	0.12
"2280"	0.22	0.19
"2281"	0.51	0.49
"2282"	0.44	0.51
"2283"	0.36	0.41
"2284"	0.3	0.38
"2285"	0.82	0.74
"2286"	0.71	0.3
"2287"	0.18	0.24
"2288"	0.18	0.2
"2289"	0.54	0.21
"2290"	0.14	0.34
"2291"	0.57	0.56
"2292"	0.85	0.74
"2293"	0.13	0.12
"2294"	0.79	0.65
"2295"	0.19	0.23
"2296"	0.45	0.23
"2297"	0.15	0.12
"2298"	0.66	0.51
"2299"	0.31	0.43
"2300"	0.16	0.3
"2301"	0.38	0.36
"2302"	0.06	0.17
"2303"	0.27	0.59
"2304"	0.59	0.47
"2305"	0.1	0.06
"2306"	0.14	0.15
"2307"	0.09	0.18
"2308"	0.41	0.36
"2309"	0.8	0.66
"2310"	0.54	0.46
"2311"	0.03	0.01
"2312"	0.8	0.86
"2313"	0.91	0.79
"2314"	0.1	0.16
"2315"	0.47	0.37
"2316"	0.38	0.39
"2317"	0.39	0.22
"2318"	0.87	0.52
"2319"	0.73	0.61
"2320"	0.2	0.47
"2321"	0.06	0.07
"2322"	0.22	0.18
"2323"	0.65	0.75
"2324"	0.56	0.43
"2325"	0.18	0.17
"2326"	0.76	0.42
"2327"	0.11	0.27
"2328"	0.26	0.41
"2329"	0.82	0.84
"2330"	0.15	0.17
"2331"	0.2	0.15
"2332"	0.27	0.24
"2333"	0.18	0.25
"2334"	0.41	0.23
"2335"	0.14	0.36
"2336"	0.64	0.5
"2337"	0.68	0.43
"2338"	0.98	0.78
"2339"	0.98	0.98
"2340"	0.92	0.75
"2341"	0.17	0.21
"2342"	0.19	0.19
"2343"	0.06	0.03
"2344"	0.21	0.09
"2345"	0.18	0.22
"2346"	0.2	0.14
"2347"	0.5	0.31
"2348"	0.54	0.42
"2349"	0.12	0.02
"2350"	0.21	0.22
"2351"	0.14	0.2
"2352"	0.06	0.06
"2353"	0.08	0.17
"2354"	0.16	0.17
"2355"	0.25	0.34
"2356"	0.24	0.37
"2357"	0.88	0.83
"2358"	0.1	0.18
"2359"	0.44	0.71
"2360"	0.4	0.36
"2361"	0.79	0.63
"2362"	0.63	0.49
"2363"	0.3	0.32
"2364"	0.39	0.38
"2365"	0.31	0.29
"2366"	0.35	0.4
"2367"	0.21	0.15
"2368"	0.11	0.19
"2369"	0.75	0.61
"2370"	0.88	0.73
"2371"	0.24	0.2
"2372"	0.21	0.3
"2373"	0.26	0.32
"2374"	0.73	0.64
"2375"	0.82	0.56
"2376"	0.2	0.28
"2377"	0.67	0.53
"2378"	0.19	0.58
"2379"	0.23	0.35
"2380"	0.33	0.4
"2381"	0.59	0.62
"2382"	0.17	0.15
"2383"	0.15	0.27
"2384"	0.96	0.83
"2385"	0.79	0.7
"2386"	0.58	0.34
"2387"	0.15	0.22
"2388"	0.09	0.21
"2389"	0.99	0.82
"2390"	0.3	0.45
"2391"	0.17	0.37
"2392"	0.1	0.27
"2393"	0.93	0.99
"2394"	0.34	0.25
"2395"	0.73	0.66
"2396"	0.35	0.31
"2397"	0.45	0.46
"2398"	0.39	0.24
"2399"	0.46	0.49
"2400"	0.83	0.67
"2401"	0.58	0.55
"2402"	0.63	0.44
"2403"	0.88	0.57
"2404"	0.83	0.67
"2405"	0.94	0.84
"2406"	0.31	0.39
"2407"	0.11	0.15
"2408"	0.53	0.37
"2409"	0.42	0.25
"2410"	0.11	0.1
"2411"	0.18	0.1
"2412"	0.22	0.36
"2413"	0.31	0.2
"2414"	0.95	0.62
"2415"	0.51	0.5
"2416"	0.13	0.11
"2417"	0.09	0.08
"2418"	0.13	0.3
"2419"	0.9	0.73
"2420"	0.37	0.6
"2421"	0.53	0.55
"2422"	0.8	0.57
"2423"	0.84	0.71
"2424"	0.27	0.32
"2425"	0.28	0.33
"2426"	0.07	0.17
"2427"	0.81	0.79
"2428"	0.3	0.33
"2429"	0.84	0.68
"2430"	0.3	0.44
"2431"	1	0.86
"2432"	0.15	0.31
"2433"	0.49	0.41
"2434"	0.9	0.72
"2435"	0.53	0.54
"2436"	0.83	0.53
"2437"	0.12	0.03
"2438"	0.08	0.22
"2439"	0.41	0.48
"2440"	0.09	0.14
"2441"	0.19	0.32
"2442"	0.81	0.79
"2443"	0.78	0.57
"2444"	0.12	0.21
"2445"	0.51	0.33
"2446"	0.73	0.67
"2447"	0.15	0.21
"2448"	0.2	0.15
"2449"	0.72	0.76
"2450"	0.12	0.29
"2451"	0.05	0.22
"2452"	0.93	0.74
"2453"	0.3	0.52
"2454"	0.99	0.92
"2455"	0.3	0.25
"2456"	0.41	0.41
"2457"	0.42	0.38
"2458"	0.16	0.24
"2459"	0.2	0.51
"2460"	0.35	0.27
"2461"	0.6	0.42
"2462"	0.04	0.19
"2463"	0.69	0.56
"2464"	0.3	0.21
"2465"	0.07	0.06
"2466"	0.11	0.14
"2467"	0.14	0.19
"2468"	0.61	0.34
"2469"	0.73	0.53
"2470"	0.48	0.47
"2471"	0.29	0.25
"2472"	0.53	0.48
"2473"	0.08	0.41
"2474"	0.21	0.26
"2475"	0.61	0.53
"2476"	0.93	0.59
"2477"	0.71	0.64
"2478"	0.44	0.3
"2479"	0.17	0.24
"2480"	0.15	0.13
"2481"	0.49	0.45
"2482"	0.68	0.5
"2483"	0.5	0.42
"2484"	0.11	0.15
"2485"	0.06	0.21
"2486"	0.86	0.83
"2487"	0.53	0.55
"2488"	0.83	0.52
"2489"	0.07	0.25
"2490"	0.26	0.35
"2491"	0.33	0.2
"2492"	0.48	0.52
"2493"	0.81	0.79
"2494"	0.88	0.53
"2495"	0.08	0.08
"2496"	0.45	0.32
"2497"	0.15	0.1
"2498"	0.93	0.97
"2499"	0.16	0.24
"2500"	0.78	0.64
"2501"	0.18	0.1
"2502"	0.51	0.66
"2503"	0.12	0.07
"2504"	0.68	0.7
"2505"	0.22	0.11
"2506"	0.54	0.48
"2507"	0.84	0.9
"2508"	0.25	0.27
"2509"	0.94	0.95
"2510"	0.75	0.62
"2511"	0.41	0.45
"2512"	0.07	0.21
"2513"	0.16	0.13
"2514"	0.52	0.39
"2515"	0.27	0.25
"2516"	0.71	0.59
"2517"	0.05	0.07
"2518"	0.33	0.3
"2519"	0.14	0.24
"2520"	0.09	0.15
"2521"	0.02	0.07
"2522"	0.6	0.42
"2523"	0.99	0.78
"2524"	0.1	0.17
"2525"	0.12	0.18
"2526"	0.33	0.38
"2527"	0.66	0.64
"2528"	0.07	0.37
"2529"	0.2	0.31
"2530"	0.24	0.32
"2531"	0.04	0.15
"2532"	0.06	0.11
"2533"	0.94	0.76
"2534"	0.96	0.77
"2535"	0.03	0.03
"2536"	0.14	0.45
"2537"	0.29	0.24
"2538"	0.37	0.59
"2539"	0.69	0.4
"2540"	0.7	0.62
"2541"	0.07	0.14
"2542"	0.06	0.02
"2543"	0.04	0.16
"2544"	0.07	0.09
"2545"	0.05	0.22
"2546"	0.77	0.5
"2547"	0.13	0.18
"2548"	0.47	0.24
"2549"	0.83	0.57
"2550"	0.35	0.38
"2551"	0.19	0.38
"2552"	0.44	0.46
"2553"	0.87	0.71
"2554"	0.63	0.62
"2555"	0.1	0.18
"2556"	0.23	0.51
"2557"	0.04	0.08
"2558"	0.32	0.33
"2559"	0.33	0.32
"2560"	0.31	0.39
"2561"	0.15	0.47
"2562"	0.13	0.08
"2563"	0.43	0.43
"2564"	0.11	0.2
"2565"	0.59	0.45
"2566"	0.19	0.19
"2567"	0.06	0.21
"2568"	0.39	0.53
"2569"	0.17	0.5
"2570"	0.17	0.3
"2571"	0.22	0.21
"2572"	0.48	0.34
"2573"	0.06	0.15
"2574"	0.94	0.81
"2575"	0.41	0.65
"2576"	0.42	0.23
"2577"	0.51	0.38
"2578"	0.97	0.76
"2579"	0.27	0.32
"2580"	0.14	0.16
"2581"	0.96	0.79
"2582"	0.53	0.39
"2583"	0.07	0.15
"2584"	0.87	0.7
"2585"	0.7	0.82
"2586"	0.12	0.25
"2587"	0.09	0.12
"2588"	0.03	0.17
"2589"	0.71	0.65
"2590"	0.46	0.66
"2591"	0.15	0.25
"2592"	0.56	0.52
"2593"	0.12	0.2
"2594"	0.99	0.98
"2595"	0.28	0.36
"2596"	0.83	0.65
"2597"	0.33	0.39
"2598"	0.98	0.82
"2599"	0.42	0.36
"2600"	0.51	0.31
"2601"	0.33	0.31
"2602"	0.26	0.25
"2603"	0.69	0.71
"2604"	0.13	0.21
"2605"	0.87	0.77
"2606"	0.22	0.19
"2607"	0.4	0.47
"2608"	0.2	0.28
"2609"	0.08	0.07
"2610"	0.39	0.25
"2611"	0.11	0.22
"2612"	0.75	0.58
"2613"	0.08	0.1
"2614"	0.13	0.14
"2615"	0.55	0.4
"2616"	0.1	0.19
"2617"	0.33	0.47
"2618"	0.44	0.33
"2619"	0.1	0.08
"2620"	0.32	0.37
"2621"	0.16	0.22
"2622"	0.37	0.39
"2623"	0.67	0.6
"2624"	0.16	0.17
"2625"	0.17	0.32
"2626"	0.3	0.33
"2627"	0.29	0.34
"2628"	0.2	0.46
"2629"	0.3	0.23
"2630"	0.92	0.76
"2631"	0.85	0.87
"2632"	0.89	0.47
"2633"	0.52	0.5
"2634"	0.05	0.12
"2635"	0.67	0.63
"2636"	0.16	0.24
"2637"	0.25	0.3
"2638"	0.24	0.19
"2639"	0.45	0.39
"2640"	0.06	0.03
"2641"	0.2	0.21
"2642"	0.81	0.51
"2643"	0.95	0.75
"2644"	0.69	0.7
"2645"	0.8	0.87
"2646"	0.51	0.37
"2647"	0.41	0.25
"2648"	0.46	0.21
"2649"	0.48	0.29
"2650"	0.96	0.98
"2651"	0.35	0.36
"2652"	0.91	0.63
"2653"	0.63	0.58
"2654"	0.2	0.29
"2655"	0.16	0.15
"2656"	0.08	0.17
"2657"	0.07	0.16
"2658"	0.18	0.26
"2659"	0.13	0.08
"2660"	0.57	0.4
"2661"	0.43	0.46
"2662"	0.07	0.15
"2663"	0.94	0.76
"2664"	0.09	0.2
"2665"	0.47	0.52
"2666"	0.58	0.55
"2667"	0.98	0.81
"2668"	0.74	0.49
"2669"	0.96	0.58
"2670"	0.32	0.25
"2671"	0.49	0.39
"2672"	0.29	0.39
"2673"	0.86	0.81
"2674"	0.11	0.1
"2675"	0.19	0.26
"2676"	0.79	0.69
"2677"	0.8	0.59
"2678"	0.97	0.66
"2679"	0.18	0.22
"2680"	0.35	0.55
"2681"	0.53	0.49
"2682"	0.19	0.1
"2683"	0.91	0.77
"2684"	0.98	0.81
"2685"	0.15	0.09
"2686"	0.2	0.24
"2687"	0.06	0.28
"2688"	0.17	0.23
"2689"	0.49	0.35
"2690"	0.84	0.84
"2691"	0.12	0.22
"2692"	0.79	0.71
"2693"	0.15	0.12
"2694"	0.3	0.26
"2695"	0.44	0.51
"2696"	0.28	0.24
"2697"	0.9	0.73
"2698"	0.1	0.21
"2699"	0.98	0.96
"2700"	0.13	0.13
"2701"	0.85	0.8
"2702"	0.23	0.28
"2703"	0.07	0.13
"2704"	0.63	0.68
"2705"	0.09	0.06
"2706"	0.22	0.36
"2707"	0.29	0.39
"2708"	0.33	0.4
"2709"	0.1	0.09
"2710"	0.06	0.06
"2711"	0.61	0.48
"2712"	0.37	0.39
"2713"	0.59	0.61
"2714"	0.1	0.13
"2715"	0.42	0.41
"2716"	0.31	0.27
"2717"	0.45	0.37
"2718"	0.03	0.32
"2719"	0.18	0.37
"2720"	0.85	0.92
"2721"	0.15	0.15
"2722"	0.12	0.28
"2723"	0.77	0.68
"2724"	0.49	0.63
"2725"	0.29	0.1
"2726"	0.17	0.21
"2727"	0.14	0.27
"2728"	0.22	0.3
"2729"	0.06	0.04
"2730"	0.21	0.37
"2731"	0.21	0.11
"2732"	0.54	0.69
"2733"	0.28	0.34
"2734"	0.15	0.22
"2735"	0.53	0.65
"2736"	0.82	0.75
"2737"	0.42	0.37
"2738"	0.77	0.72
"2739"	0.76	0.46
"2740"	0.21	0.29
"2741"	0.39	0.35
"2742"	0.2	0.27
"2743"	0.98	0.98
"2744"	0.61	0.46
"2745"	0.83	0.79
"2746"	0.28	0.25
"2747"	0.47	0.43
"2748"	0.36	0.4
"2749"	0.13	0.14
"2750"	0.92	0.99
"2751"	0.44	0.28
"2752"	0.16	0.12
"2753"	0.5	0.29
"2754"	0.15	0.18
"2755"	0.27	0.61
"2756"	0.5	0.47
"2757"	0.36	0.48
"2758"	0.19	0.19
"2759"	0.99	0.87
"2760"	0.58	0.39
"2761"	0.71	0.58
"2762"	0.79	0.61
"2763"	0.96	0.54
"2764"	0.16	0.17
"2765"	0.09	0.19
"2766"	0.31	0.47
"2767"	0.33	0.14
"2768"	0.53	0.35
"2769"	0.18	0.28
"2770"	0.18	0.19
"2771"	0.26	0.28
"2772"	0.29	0.26
"2773"	0.05	0.12
"2774"	0.07	0.06
"2775"	0.78	0.59
"2776"	0.37	0.43
"2777"	0.18	0.35
"2778"	0.77	0.72
"2779"	0.48	0.42
"2780"	0.73	0.54
"2781"	0.69	0.66
"2782"	0.97	0.88
"2783"	0.27	0.49
"2784"	0.83	0.53
"2785"	0.14	0.22
"2786"	0.18	0.44
"2787"	0.53	0.54
"2788"	0.09	0.19
"2789"	0.18	0.22
"2790"	0.09	0.24
"2791"	0.36	0.39
"2792"	0.09	0.13
"2793"	0.11	0.15
"2794"	0.15	0.25
"2795"	0.6	0.68
"2796"	0.13	0.2
"2797"	0.11	0.15
"2798"	0.55	0.46
"2799"	0.9	0.76
"2800"	0.31	0.28
"2801"	0.38	0.38
"2802"	0.09	0.32
"2803"	0.63	0.59
"2804"	0.28	0.31
"2805"	0.21	0.29
"2806"	0.31	0.39
"2807"	0.51	0.38
"2808"	0.12	0.11
"2809"	0.11	0.18
"2810"	0.06	0.18
"2811"	0.08	0.1
"2812"	0.26	0.16
"2813"	0.82	0.73
"2814"	0.21	0.15
"2815"	0.17	0.3
"2816"	0.2	0.19
"2817"	0.64	0.45
"2818"	0.7	0.45
"2819"	0.89	0.74
"2820"	0.59	0.57
"2821"	0.12	0.11
"2822"	0.24	0.55
"2823"	0.2	0.2
"2824"	0.04	0.17
"2825"	0.43	0.31
"2826"	0.08	0.01
"2827"	0.54	0.44
"2828"	0.12	0.08
"2829"	0.52	0.73
"2830"	0.11	0.1
"2831"	0.3	0.34
"2832"	0.32	0.53
"2833"	0.67	0.56
"2834"	0.62	0.44
"2835"	0.87	0.82
"2836"	0.44	0.39
"2837"	0.14	0.21
"2838"	0.76	0.51
"2839"	0.27	0.22
"2840"	0.79	0.48
"2841"	0.04	0.08
"2842"	0.22	0.44
"2843"	0.16	0.29
"2844"	0.04	0.06
"2845"	0.25	0.27
"2846"	0.1	0.17
"2847"	0.21	0.39
"2848"	0.24	0.22
"2849"	0.35	0.29
"2850"	0.26	0.2
"2851"	0.11	0.07
"2852"	0.73	0.53
"2853"	0.27	0.27
"2854"	0.19	0.32
"2855"	0.27	0.2
"2856"	0.17	0.19
"2857"	0.2	0.16
"2858"	0.23	0.21
"2859"	0.2	0.27
"2860"	0.88	0.91
"2861"	0.27	0.28
"2862"	0.92	0.72
"2863"	0.79	0.69
"2864"	0.31	0.19
"2865"	0.41	0.6
"2866"	0.87	0.59
"2867"	0.91	0.67
"2868"	0.9	0.73
"2869"	0.17	0.53
"2870"	0.4	0.6
"2871"	0.42	0.38
"2872"	0.13	0.4
"2873"	0.1	0.18
"2874"	0.55	0.49
"2875"	0.06	0.19
"2876"	0.91	0.77
"2877"	0.79	0.67
"2878"	0.74	0.62
"2879"	0.24	0.24
"2880"	0.37	0.38
"2881"	0.57	0.5
"2882"	0.63	0.58
"2883"	0.29	0.33
"2884"	0.53	0.66
"2885"	0.72	0.62
"2886"	0.22	0.35
"2887"	0.09	0.21
"2888"	0.34	0.34
"2889"	0.13	0.16
"2890"	0.29	0.35
"2891"	0.74	0.47
"2892"	0.09	0.04
"2893"	0.84	0.84
"2894"	0.36	0.52
"2895"	0.03	0.15
"2896"	0.08	0.09
"2897"	0.26	0.21
"2898"	0.45	0.35
"2899"	0.2	0.12
"2900"	0.34	0.7
"2901"	0.89	0.71
"2902"	0.31	0.52
"2903"	0.79	0.71
"2904"	0.44	0.46
"2905"	0.39	0.45
"2906"	0.67	0.55
"2907"	0.28	0.33
"2908"	0.41	0.33
"2909"	0.8	0.67
"2910"	0.22	0.37
"2911"	0.97	0.58
"2912"	0.11	0.18
"2913"	0.38	0.39
"2914"	0.98	0.59
"2915"	0.07	0.07
"2916"	0.09	0.1
"2917"	0.8	0.4
"2918"	0.27	0.29
"2919"	0.18	0.37
"2920"	0.18	0.34
"2921"	0.09	0.13
"2922"	0.25	0.42
"2923"	0.11	0.25
"2924"	0.34	0.39
"2925"	0.95	0.97
"2926"	0.2	0.3
"2927"	0.06	0.16
"2928"	0.09	0.21
"2929"	0.58	0.58
"2930"	0.63	0.4
"2931"	0.78	0.56
"2932"	0.32	0.54
"2933"	0.69	0.54
"2934"	0.94	0.83
"2935"	0.06	0.05
"2936"	0.84	0.67
"2937"	0.52	0.49
"2938"	0.48	0.54
"2939"	0.18	0.13
"2940"	0.99	0.86
"2941"	0.59	0.61
"2942"	0.22	0.29
"2943"	0.88	0.71
"2944"	0.33	0.53
"2945"	0.14	0.11
"2946"	0.1	0.24
"2947"	0.28	0.19
"2948"	0.34	0.28
"2949"	0.08	0.25
"2950"	0.76	0.49
"2951"	0.32	0.32
"2952"	0.85	0.65
"2953"	0.24	0.19
"2954"	0.83	0.66
"2955"	1	0.85
"2956"	0.35	0.4
"2957"	0.97	1
"2958"	0.35	0.4
"2959"	0.06	0.13
"2960"	0.18	0.25
"2961"	0.91	0.77
"2962"	0.93	0.75
"2963"	0.14	0.19
"2964"	0.15	0.24
"2965"	0.69	0.4
"2966"	0.68	0.57
"2967"	0.96	0.89
"2968"	0.78	0.62
"2969"	0.53	0.55
"2970"	0.19	0.31
"2971"	0.3	0.34
"2972"	0.36	0.59
"2973"	0.46	0.41
"2974"	0.85	0.69
"2975"	0.81	0.69
"2976"	0.26	0.31
"2977"	0.29	0.31
"2978"	0.37	0.48
"2979"	0.26	0.39
"2980"	0.85	0.65
"2981"	0.21	0.15
"2982"	0.98	0.98
"2983"	0.23	0.37
"2984"	0.54	0.52
"2985"	0.5	0.5
"2986"	0.53	0.61
"2987"	0.67	0.62
"2988"	0.35	0.45
"2989"	0.44	0.37
"2990"	0.51	0.43
"2991"	0.24	0.44
"2992"	0.23	0.11
"2993"	0.84	0.68
"2994"	0.74	0.74
"2995"	0.15	0.19
"2996"	0.23	0.13
"2997"	0.36	0.14
"2998"	0.57	0.43
"2999"	0.89	0.76
"3000"	0.21	0.27
"3001"	0.71	0.52
"3002"	0.26	0.25
"3003"	0.35	0.3
"3004"	0.22	0.3
"3005"	0.23	0.19
"3006"	0.31	0.33
"3007"	0.02	0.15
"3008"	0.54	0.56
"3009"	0.73	0.59
"3010"	0.93	0.8
"3011"	0.12	0.09
"3012"	0.33	0.52
"3013"	0.08	0.31
"3014"	0.72	0.68
"3015"	0.2	0.1
"3016"	0.18	0.29
"3017"	0.94	0.54
"3018"	0.16	0.08
"3019"	0.44	0.39
"3020"	0.39	0.33
"3021"	0.47	0.44
"3022"	0.42	0.4
"3023"	0.28	0.34
"3024"	0.43	0.52
"3025"	0.3	0.28
"3026"	0.44	0.53
"3027"	0.22	0.28
"3028"	0.17	0.1
"3029"	0.25	0.2
"3030"	0.1	0.39
"3031"	0.16	0.33
"3032"	0.22	0.12
"3033"	0.52	0.43
"3034"	0.65	0.48
"3035"	0.88	0.83
"3036"	0.37	0.37
"3037"	0.04	0.11
"3038"	0.22	0.18
"3039"	0.22	0.1
"3040"	0.17	0.49
"3041"	0.11	0.17
"3042"	0.27	0.34
"3043"	0.2	0.16
"3044"	0.44	0.34
"3045"	0.05	0.19
"3046"	0.61	0.69
"3047"	0.1	0.17
"3048"	0.61	0.58
"3049"	0.45	0.36
"3050"	0.84	0.58
"3051"	0.75	0.48
"3052"	0.38	0.47
"3053"	0.86	0.82
"3054"	0.6	0.53
"3055"	0.97	0.6
"3056"	0.48	0.54
"3057"	0.15	0.3
"3058"	0.13	0.18
"3059"	0.12	0.26
"3060"	0.97	0.93
"3061"	0.24	0.22
"3062"	0.44	0.5
"3063"	0.73	0.58
"3064"	0.53	0.45
"3065"	0.94	0.99
"3066"	0.29	0.28
"3067"	0.51	0.76
"3068"	0.97	0.87
"3069"	0.72	0.41
"3070"	0.45	0.35
"3071"	0.49	0.53
"3072"	0.13	0.12
"3073"	0.73	0.7
"3074"	0.22	0.27
"3075"	1	0.84
"3076"	0.12	0.56
"3077"	0.2	0.6
"3078"	0.28	0.23
"3079"	0.65	0.55
"3080"	0.92	0.76
"3081"	0.12	0.19
"3082"	0.96	0.79
"3083"	0.23	0.18
"3084"	0.56	0.54
"3085"	0.91	0.57
"3086"	0.21	0.15
"3087"	0.63	0.45
"3088"	0.3	0.36
"3089"	0.41	0.41
"3090"	0.63	0.47
"3091"	0.72	0.83
"3092"	0.17	0.23
"3093"	0.7	0.52
"3094"	0.21	0.24
"3095"	0.24	0.06
"3096"	0.13	0.17
"3097"	0.65	0.78
"3098"	0.83	0.88
"3099"	0.2	0.2
"3100"	0.73	0.7
"3101"	0.66	0.49
"3102"	0.89	0.76
"3103"	0.09	0.15
"3104"	0.78	0.54
"3105"	0.17	0.2
"3106"	0.61	0.48
"3107"	0.89	0.58
"3108"	0.11	0.29
"3109"	0.84	0.62
"3110"	0.1	0.07
"3111"	0.17	0.24
"3112"	0.57	0.5
"3113"	0.19	0.1
"3114"	0.57	0.5
"3115"	0.69	0.55
"3116"	0.96	0.9
"3117"	0.06	0.36
"3118"	0.4	0.29
"3119"	0.27	0.33
"3120"	0.32	0.41
"3121"	0.42	0.41
"3122"	0.14	0.17
"3123"	0.44	0.39
"3124"	0.22	0.3
"3125"	0.27	0.29
"3126"	0.47	0.34
"3127"	0.79	0.63
"3128"	0.19	0.31
"3129"	0.09	0.04
"3130"	0.09	0.05
"3131"	0.99	0.88
"3132"	0.45	0.43
"3133"	0.92	0.72
"3134"	0.39	0.39
"3135"	0.16	0.4
"3136"	0.81	0.67
"3137"	0.27	0.36
"3138"	0.37	0.2
"3139"	0.69	0.47
"3140"	0.74	0.58
"3141"	0.43	0.59
"3142"	0.12	0.15
"3143"	0.44	0.45
"3144"	0.63	0.39
"3145"	0.54	0.52
"3146"	0.2	0.2
"3147"	0.76	0.78
"3148"	0.17	0.22
"3149"	0.99	0.79
"3150"	0.98	0.78
"3151"	0.21	0.24
"3152"	0.9	0.92
"3153"	0.16	0.49
"3154"	0.42	0.47
"3155"	0.05	0.17
"3156"	0.74	0.53
"3157"	0.69	0.62
"3158"	0.19	0.14
"3159"	0.35	0.23
"3160"	0.1	0.05
"3161"	0.13	0.17
"3162"	0.23	0.17
"3163"	0.68	0.37
"3164"	0.27	0.37
"3165"	0.09	0.03
"3166"	0.15	0.19
"3167"	0.52	0.44
"3168"	0.1	0.2
"3169"	0.4	0.41
"3170"	0.75	0.65
"3171"	0.12	0.14
"3172"	0.32	0.31
"3173"	0.52	0.51
"3174"	0.97	0.78
"3175"	0.28	0.54
"3176"	0.1	0.1
"3177"	0.63	0.42
"3178"	0.5	0.27
"3179"	0.05	0.04
"3180"	0.67	0.61
"3181"	0.08	0.17
"3182"	0.27	0.5
"3183"	0.32	0.32
"3184"	0.65	0.41
"3185"	0.59	0.37
"3186"	0.99	0.9
"3187"	0.68	0.65
"3188"	0.13	0.17
"3189"	0.88	0.72
"3190"	0.16	0.36
"3191"	0.11	0.23
"3192"	0.06	0.09
"3193"	0.93	0.77
"3194"	0.69	0.7
"3195"	0.01	0.18
"3196"	0.3	0.39
"3197"	0.06	0.11
"3198"	0.25	0.37
"3199"	0.28	0.42
"3200"	0.12	0.32
"3201"	0.73	0.79
"3202"	0.46	0.21
"3203"	0.79	0.72
"3204"	0.07	0.07
"3205"	0.35	0.38
"3206"	0.07	0.05
"3207"	0.2	0.31
"3208"	0.41	0.34
"3209"	0.08	0.17
"3210"	0.74	0.48
"3211"	0.69	0.55
"3212"	0.79	0.62
"3213"	0.72	0.5
"3214"	0.22	0.16
"3215"	0.97	0.97
"3216"	0.92	0.82
"3217"	0.69	0.65
"3218"	0.61	0.52
"3219"	0.93	0.78
"3220"	0.47	0.41
"3221"	0.83	0.98
"3222"	0.26	0.3
"3223"	0.21	0.21
"3224"	0.8	0.75
"3225"	0.95	0.78
"3226"	0.11	0.18
"3227"	0.88	0.86
"3228"	0.19	0.19
"3229"	0.3	0.51
"3230"	0.67	0.67
"3231"	0.25	0.12
"3232"	0.07	0.15
"3233"	0.95	0.83
"3234"	0.84	0.68
"3235"	0.1	0.07
"3236"	0.63	0.55
"3237"	0.54	0.45
"3238"	0.13	0.13
"3239"	0.15	0.2
"3240"	0.61	0.28
"3241"	0.46	0.5
"3242"	0.25	0.28
"3243"	0.68	0.57
"3244"	0.22	0.35
"3245"	0.21	0.33
"3246"	0.87	0.54
"3247"	0.25	0.3
"3248"	0.71	0.71
"3249"	0.86	0.74
"3250"	0.1	0.22
"3251"	0.07	0.19
"3252"	0.97	0.77
"3253"	0.11	0.37
"3254"	0.99	0.86
"3255"	0.64	0.66
"3256"	0.8	0.88
"3257"	0.13	0.19
"3258"	0.47	0.44
"3259"	0.39	0.42
"3260"	0.82	0.82
"3261"	0.53	0.48
"3262"	0.94	0.7
"3263"	0.33	0.39
"3264"	0.06	0.17
"3265"	0.87	0.7
"3266"	0.18	0.17
"3267"	0.14	0.15
"3268"	0.36	0.25
"3269"	0.96	0.83
"3270"	0.23	0.18
"3271"	0.34	0.42
"3272"	0.95	0.8
"3273"	0.5	0.34
"3274"	0.27	0.38
"3275"	0.5	0.51
"3276"	0.62	0.44
"3277"	0.98	0.77
"3278"	0.14	0.43
"3279"	0.94	0.83
"3280"	0.68	0.59
"3281"	0.2	0.35
"3282"	0.9	0.87
"3283"	0.58	0.7
"3284"	0.83	0.64
"3285"	0.97	0.81
"3286"	0.03	0.15
"3287"	0.73	0.56
"3288"	0.43	0.44
"3289"	0.73	0.68
"3290"	0.05	0.07
"3291"	0.33	0.39
"3292"	0.09	0.2
"3293"	0.09	0.28
"3294"	0.19	0.19
"3295"	0.15	0.08
"3296"	0.63	0.68
"3297"	0.11	0.16
"3298"	0.81	0.57
"3299"	0.58	0.51
"3300"	0.18	0.47
"3301"	0.2	0.22
