"pip.1"	"pip.2"
"1388"	0.85	0.1
"1389"	1	0.9
"1390"	0.9	1
"1391"	1	0
"1392"	0.6	0.1
"1393"	0.05	0.5
"1394"	0	0
"1395"	0.1	0
"1396"	0.45	0.45
"1397"	0.65	0.25
"1398"	1	0
"1399"	0.45	0
"1400"	0.65	0
"1401"	0.7	0.6
"1402"	0.5	0.5
"1403"	1	1
"1404"	0.75	0
"1405"	0	0.15
"1406"	0.65	0
"1407"	0.55	0.2
"1408"	0.4	0
"1409"	0.6	0.25
"1410"	0.55	1
"1411"	0	0.5
"1412"	0	0
"1413"	0.05	0
"1414"	0.45	1
"1415"	0	0.1
"1416"	0	0
"1417"	0.25	0.2
"1418"	0	1
"1419"	1	0
"1420"	1	0.25
"1421"	0.65	0.4
"1422"	0.8	0
"1423"	1	0.25
"1424"	0.6	0.25
"1425"	1	0
"1426"	0	0.5
"1427"	1	0.25
"1428"	0.5	1
"1429"	0.2	0.3
"1430"	1	1
"1431"	0.6	0
"1432"	0.2	0
"1433"	1	0.05
"1434"	0	0
"1435"	0	1
"1436"	0	0.6
"1437"	1	0
"1438"	0	0
"1439"	0.4	1
"1440"	0.9	0
"1441"	0.55	1
"1442"	1	0.7
"1443"	1	0.35
"1444"	0.35	0
"1445"	0.55	1
"1446"	0.8	0
"1447"	0.55	0
"1448"	0	0
"1449"	1	0.4
"1450"	0	0
"1451"	1	0
"1452"	0.6	0.3
"1453"	0	0.3
"1454"	0	1
"1455"	0	1
"1456"	0	0
"1457"	0.2	0
"1458"	0	0
"1459"	0.25	0.05
"1460"	1	0
"1461"	1	0
"1462"	0.75	0.25
"1463"	0.6	1
"1464"	1	1
"1465"	1	0.5
"1466"	1	0
"1467"	0	0.85
"1468"	0	0
"1469"	0.6	0.05
"1470"	0.45	0
"1471"	0.75	0
"1472"	1	0.3
"1473"	0	0
"1474"	0.55	0
"1475"	0	0
"1476"	0.9	0.55
"1477"	0.05	1
"1478"	0.6	0
"1479"	0.45	0.15
"1480"	0	0
"1481"	1	0
"1482"	0	0
"1483"	1	0.15
"1484"	0	0.3
"1485"	1	0.2
"1486"	0.7	0.6
"1487"	0.55	0
"1488"	1	1
"1489"	0	0.45
"1490"	0.3	0
"1491"	0.85	0.15
"1492"	0	0.35
"1493"	1	0.2
"1494"	0.3	0
"1495"	0.45	0
"1496"	0.3	0
"1497"	1	0.6
"1498"	1	0
"1499"	0	0.4
"1500"	0	1
"1501"	1	0
"1502"	0	0.05
"1503"	0.9	0.35
"1504"	0.75	0.3
"1505"	0.4	0.85
"1506"	1	0.55
"1507"	1	0.2
"1508"	0	0
"1509"	1	0.35
"1510"	1	0
"1511"	0.25	0.45
"1512"	1	0
"1513"	0	1
"1514"	0	0
"1515"	0	0
"1516"	0	0
"1517"	0.7	0.15
"1518"	0.55	1
"1519"	0	0
"1520"	1	0.15
"1521"	0	0.3
"1522"	0.5	0.1
"1523"	0	0.3
"1524"	0.25	0.35
"1525"	0	0.45
"1526"	1	0.3
"1527"	0.8	1
"1528"	0.5	1
"1529"	1	1
"1530"	0.85	0.55
"1531"	0	0.4
"1532"	1	0.1
"1533"	1	0.5
"1534"	0	0.75
"1535"	0.65	0
"1536"	0.8	0.25
"1537"	0.4	0.35
"1538"	0.45	0.15
"1539"	0.35	0.35
"1540"	0.5	0.05
"1541"	0.7	0.4
"1542"	0.75	0
"1543"	0.35	0
"1544"	1	0.05
"1545"	1	0.8
"1546"	1	0.05
"1547"	0.05	0
"1548"	1	1
"1549"	0.05	0
"1550"	0.75	0
"1551"	0.25	0
"1552"	1	0
"1553"	1	0.25
"1554"	0.5	0.2
"1555"	1	0
"1556"	1	0
"1557"	0.55	1
"1558"	0	0.4
"1559"	0	0
"1560"	0	0
"1561"	0.5	0.2
"1562"	0.65	0
"1563"	0	0.2
"1564"	1	1
"1565"	1	0.45
"1566"	1	0
"1567"	0	0
"1568"	0.15	0.1
"1569"	1	0.35
"1570"	0.7	0
"1571"	1	0
"1572"	0.15	0
"1573"	1	0
"1574"	0	0.1
"1575"	0	0
"1576"	1	0.5
"1577"	0	1
"1578"	0.2	0.35
"1579"	0	0.35
"1580"	1	0
"1581"	0.6	0
"1582"	0.3	0
"1583"	0.85	0.15
"1584"	0.75	0.9
"1585"	0.35	1
"1586"	0	0.75
"1587"	1	0
"1588"	1	0
"1589"	0.55	0
"1590"	0	0
"1591"	0	0.15
"1592"	0	0
"1593"	1	0
"1594"	1	1
"1595"	0	0.25
"1596"	0.5	0.25
"1597"	0.45	0
"1598"	0.35	0.25
"1599"	0.45	0.45
"1600"	0.9	0
"1601"	0.8	1
"1602"	0	0.5
"1603"	1	0.3
"1604"	0.9	0.3
"1605"	1	1
"1606"	0	0.6
"1607"	0	0.25
"1608"	1	0.05
"1609"	0.6	1
"1610"	0.85	0
"1611"	1	0.05
"1612"	0.45	0
"1613"	0	0
"1614"	1	0
"1615"	0.6	0.3
"1616"	0.4	0
"1617"	0.1	0
"1618"	0	0.55
"1619"	0.4	0.25
"1620"	1	0
"1621"	0	0.6
"1622"	0	0
"1623"	0.45	0
"1624"	0	0
"1625"	0.55	0
"1626"	0.7	0
"1627"	1	0.15
"1628"	1	0
"1629"	1	0
"1630"	0.7	0.05
"1631"	0.5	0.15
"1632"	0.65	0.3
"1633"	0	1
"1634"	0	0.1
"1635"	0.35	0
"1636"	0.35	0
"1637"	1	0.25
"1638"	1	0
"1639"	1	0
"1640"	0.95	0.15
"1641"	0.55	0
"1642"	0.95	0
"1643"	0.45	0
"1644"	1	0.2
"1645"	0.75	0.15
"1646"	1	0
"1647"	0.55	0
"1648"	1	0
"1649"	0.05	0.25
"1650"	0	0
"1651"	0.25	0
"1652"	0.45	0.3
"1653"	0.2	0
"1654"	1	0.35
"1655"	0.7	0
"1656"	1	0
"1657"	0.85	0
"1658"	0	0
"1659"	1	0.05
"1660"	1	0.45
"1661"	0.85	0
"1662"	1	0
"1663"	0.9	0.55
"1664"	0.65	0
"1665"	1	0
"1666"	0.3	1
"1667"	0.35	0.05
"1668"	0.6	0.25
"1669"	0	0
"1670"	0.35	1
"1671"	0.8	0
"1672"	0	0.1
"1673"	0.75	0
"1674"	0	0.4
"1675"	0	0.2
"1676"	0.95	0.3
"1677"	1	0.85
"1678"	0.75	0.3
"1679"	0	0
"1680"	0.05	0.5
"1681"	1	0
"1682"	0.65	0
"1683"	0.65	0
"1684"	0.35	1
"1685"	0.6	0
"1686"	1	0
"1687"	0	0
"1688"	0.25	1
"1689"	0	0
"1690"	0.95	0.2
"1691"	1	0
"1692"	0.6	0.55
"1693"	1	0.25
"1694"	0.5	0
"1695"	0.5	0.05
"1696"	1	0.65
"1697"	1	0.15
"1698"	0	0
"1699"	0	0.9
"1700"	1	0
"1701"	0	0
"1702"	0	0.35
"1703"	0.3	0
"1704"	0	0.05
"1705"	0	0.35
"1706"	0.65	0
"1707"	1	0.15
"1708"	1	1
"1709"	0	0.45
"1710"	0.6	0
"1711"	0	0
"1712"	1	0.1
"1713"	0.85	0
"1714"	0	0.15
"1715"	0.65	0.05
"1716"	0.35	0
"1717"	0.55	0.05
"1718"	0	0.9
"1719"	0	0.65
"1720"	0	1
"1721"	0.45	1
"1722"	1	0.3
"1723"	0.35	0.35
"1724"	0.2	0.3
"1725"	1	0.4
"1726"	0.4	1
"1727"	0.95	0.4
"1728"	0	0
"1729"	1	0.7
"1730"	1	1
"1731"	0	0
"1732"	0	1
"1733"	0.5	0
"1734"	1	1
"1735"	0	1
"1736"	0.4	0.15
"1737"	0.95	0.45
"1738"	0	0.3
"1739"	0	0.1
"1740"	0.45	1
"1741"	1	0.35
"1742"	1	0.1
"1743"	0.75	1
"1744"	1	0.25
"1745"	0	0
"1746"	1	0.25
"1747"	1	0
"1748"	1	1
"1749"	1	1
"1750"	1	0.65
"1751"	0.35	0
"1752"	1	0.75
"1753"	0.55	1
"1754"	1	0
"1755"	0.5	0.3
"1756"	1	0.05
"1757"	0	1
"1758"	0	0
"1759"	0	1
"1760"	1	1
"1761"	0.3	0
"1762"	1	0.8
"1763"	0.15	0
"1764"	0	0.15
"1765"	0.4	0
"1766"	0.1	0
"1767"	0.5	0
"1768"	1	0.15
"1769"	0	0
"1770"	1	0
"1771"	1	1
"1772"	0.75	0
"1773"	1	1
"1774"	0.6	0
"1775"	0	0.2
"1776"	0.6	0
"1777"	0.55	0.25
"1778"	1	0.1
"1779"	0.7	0
"1780"	0.95	1
"1781"	0.1	0
"1782"	1	0
"1783"	0	0
"1784"	0	0
"1785"	1	0.15
"1786"	0	0.3
"1787"	0.45	0
"1788"	0.75	0.4
"1789"	1	0.05
"1790"	0	0.25
"1791"	0	0
"1792"	0	0
"1793"	0.7	0.4
"1794"	1	1
"1795"	0	1
"1796"	1	0
"1797"	0.5	1
"1798"	0.2	0
"1799"	0.25	0.25
"1800"	0.15	0
"1801"	0.65	0.15
"1802"	0.45	0.1
"1803"	0	0
"1804"	0.55	0
"1805"	0.85	0.4
"1806"	1	0
"1807"	0.7	0
"1808"	0	0
"1809"	0.95	0.3
"1810"	1	0
"1811"	1	0.35
"1812"	0.6	0.1
"1813"	0.7	0.05
"1814"	0.45	0
"1815"	1	1
"1816"	0	0.85
"1817"	0	0
"1818"	0	1
"1819"	0	0.6
"1820"	0.7	0.4
"1821"	0	0.85
"1822"	0.4	1
"1823"	1	0.45
"1824"	0	0
"1825"	1	0.4
"1826"	0.05	0
"1827"	0	0
"1828"	1	0.05
"1829"	0	1
"1830"	0.85	0.05
"1831"	0.9	0.25
"1832"	0	0
"1833"	0.55	1
"1834"	0.5	0.55
"1835"	0.95	0
"1836"	0	0
"1837"	0.65	0.25
"1838"	0.8	0.6
"1839"	0	0
"1840"	0.4	0
"1841"	0.4	0
"1842"	1	0.25
"1843"	0.45	1
"1844"	0.5	0.05
"1845"	0.55	1
"1846"	1	0
"1847"	1	0.15
"1848"	1	0
"1849"	0.9	0.55
"1850"	1	1
"1851"	1	0
"1852"	1	0
"1853"	0.4	0.25
"1854"	0.75	0.25
"1855"	0.45	1
"1856"	1	0
"1857"	0.65	0
"1858"	0	0.65
"1859"	0	0
"1860"	0.5	0
"1861"	0	0
"1862"	0.75	0
"1863"	0	0.95
"1864"	0.5	0
"1865"	0.8	0.35
"1866"	1	0.05
"1867"	0	0.95
"1868"	0.85	1
"1869"	1	0
"1870"	0	0
"1871"	0.55	0
"1872"	0	0.45
"1873"	0.65	0
"1874"	0.6	0.3
"1875"	0.2	0.7
"1876"	1	0.2
"1877"	0.3	0
"1878"	0.95	0.4
"1879"	1	0
"1880"	0.65	0.4
"1881"	0.35	0.4
"1882"	0	0.5
"1883"	0.25	0
"1884"	1	0
"1885"	0.75	0
"1886"	0	0.45
"1887"	0.5	0
"1888"	0.7	0.95
"1889"	0.3	0
"1890"	0	0.75
"1891"	0.6	0.1
"1892"	0	0.7
"1893"	1	0.05
"1894"	0	0.3
"1895"	0	0
"1896"	0.7	0
"1897"	0	0.05
"1898"	0	0
"1899"	0.55	0
"1900"	0	0.3
"1901"	0	0.2
"1902"	1	1
"1903"	1	0.4
"1904"	0.4	0
"1905"	0	0
"1906"	1	0
"1907"	1	1
"1908"	0.7	1
"1909"	0	0
"1910"	0.4	0.25
"1911"	1	0
"1912"	1	0.35
"1913"	0.35	1
"1914"	0	0.2
"1915"	1	0.2
"1916"	0	0
"1917"	0.35	0.35
"1918"	0.7	0
"1919"	0	1
"1920"	1	0.1
"1921"	0.85	1
"1922"	0.4	0
"1923"	1	0.1
"1924"	0	0
"1925"	1	0
"1926"	1	0.1
"1927"	0	1
"1928"	0.7	0
"1929"	0.55	0.5
"1930"	0	0
"1931"	0	0
"1932"	0.8	0.2
"1933"	0	0.85
"1934"	0.55	1
"1935"	1	1
"1936"	1	1
"1937"	0.95	0
"1938"	0.2	0.45
"1939"	1	0.05
"1940"	0.75	0
"1941"	0.15	0
"1942"	0.5	0.3
"1943"	0	0
"1944"	1	0
"1945"	1	0
"1946"	0.6	0.3
"1947"	0.6	0
"1948"	1	1
"1949"	0.35	0
"1950"	1	0.05
"1951"	0.4	0
"1952"	1	0
"1953"	0	0.75
"1954"	0.4	1
"1955"	1	1
"1956"	0.55	0.4
"1957"	0.5	0
"1958"	0	0
"1959"	0.6	0
"1960"	0	0.25
"1961"	1	0
"1962"	1	0
"1963"	1	0
"1964"	0	0.25
"1965"	0	0
"1966"	0.35	0.25
"1967"	0.2	1
"1968"	0.2	0
"1969"	0.3	0.35
"1970"	0	0
"1971"	0	0
"1972"	0.55	0.05
"1973"	1	1
"1974"	0	0
"1975"	0	0.3
"1976"	0.6	0
"1977"	0	0
"1978"	0.85	0
"1979"	1	0.05
"1980"	1	1
"1981"	1	0.45
"1982"	0.5	1
"1983"	0	0.05
"1984"	0.9	1
"1985"	1	0
"1986"	1	0.9
"1987"	0.4	0.8
"1988"	0.35	1
"1989"	1	0
"1990"	0.4	0.15
"1991"	0.4	0
"1992"	0.9	0
"1993"	1	0.4
"1994"	0.55	0.25
"1995"	0.4	0.55
"1996"	1	0
"1997"	0.5	1
"1998"	1	1
"1999"	0	0.5
"2000"	1	0.15
"2001"	0.65	0.15
"2002"	0.5	0.4
"2003"	0	0.45
"2004"	0.85	0.15
"2005"	1	0.25
"2006"	0	0
"2007"	0	0
"2008"	0	1
"2009"	0	0.35
"2010"	0.75	0.45
"2011"	0.15	0
"2012"	0.05	0.1
"2013"	0.7	0
"2014"	0.9	0.2
"2015"	1	0.15
"2016"	0	1
"2017"	0.5	0
"2018"	0.55	0
"2019"	0.75	0.15
"2020"	0.75	0
"2021"	0.25	1
"2022"	0	1
"2023"	1	0
"2024"	0.9	0
"2025"	0	0
"2026"	1	0.2
"2027"	0.6	0
"2028"	1	0
"2029"	0.85	0.1
"2030"	0.5	1
"2031"	0	0.9
"2032"	0	0
"2033"	0	0
"2034"	1	0.85
"2035"	0.55	0.35
"2036"	0	0.2
"2037"	0.25	0.05
"2038"	0	0.7
"2039"	0.15	0.3
"2040"	0	0.2
"2041"	0	0.1
"2042"	1	0.4
"2043"	0.65	1
"2044"	0.25	1
"2045"	0	0
"2046"	0	0.35
"2047"	0.2	0
"2048"	1	0.15
"2049"	0.15	0
"2050"	0	0
"2051"	0	0
"2052"	1	0
"2053"	0.45	0.35
"2054"	0.5	0
"2055"	0.85	1
"2056"	0.3	0.3
"2057"	0.35	0.55
"2058"	0.6	0.3
"2059"	0.75	0.2
"2060"	0.45	1
"2061"	1	0.3
"2062"	0	0.75
"2063"	0	1
"2064"	1	0.2
"2065"	0.55	0
"2066"	0.85	0
"2067"	0.85	0.25
"2068"	0.2	0.55
"2069"	0	0
"2070"	1	0
"2071"	0.4	0.75
"2072"	1	1
"2073"	0	0
"2074"	0	0.05
"2075"	0	0
"2076"	0.6	0
"2077"	0.55	1
"2078"	0	1
"2079"	0.15	0.4
"2080"	0.7	1
"2081"	0	0.3
"2082"	0.65	0
"2083"	1	0.25
"2084"	0.4	0.6
"2085"	1	0.65
"2086"	0	0.35
"2087"	0.9	0
"2088"	0	1
"2089"	1	0
"2090"	0.35	0
"2091"	0.95	0.15
"2092"	0.8	0.2
"2093"	0.5	1
"2094"	1	0.35
"2095"	1	0.05
"2096"	0.6	0.25
"2097"	0.55	0
"2098"	0.55	0
"2099"	0	0
"2100"	0	0
"2101"	0.55	1
"2102"	1	0.95
"2103"	0	0.4
"2104"	0.7	0
"2105"	1	0.65
"2106"	0	0
"2107"	0.65	0
"2108"	1	0.25
"2109"	0.35	0.25
"2110"	1	1
"2111"	0.65	0
"2112"	0.6	0.2
"2113"	0.3	0.8
"2114"	0	1
"2115"	0.3	0.15
"2116"	0	0.7
"2117"	0.5	0.4
"2118"	0.3	0
"2119"	1	0
"2120"	0.65	0.1
"2121"	1	0.15
"2122"	0.55	0
"2123"	0	0.4
"2124"	0	0.25
"2125"	0	0
"2126"	0.6	0.05
"2127"	0	0.05
"2128"	0	0.2
"2129"	1	0.25
"2130"	0	1
"2131"	0.85	1
"2132"	0.5	0.2
"2133"	0	0
"2134"	1	1
"2135"	0	0
"2136"	0	0
"2137"	0	0.05
"2138"	0	0
"2139"	0.4	0.35
"2140"	0	0
"2141"	0	0.4
"2142"	0.35	0.2
"2143"	0.9	0.15
"2144"	0.4	0
"2145"	0	0
"2146"	0	0.2
"2147"	0	0.45
"2148"	1	0
"2149"	1	0
"2150"	0	1
"2151"	1	1
"2152"	0	1
"2153"	0.55	0
"2154"	0.75	0
"2155"	0.45	0.3
"2156"	0.75	0
"2157"	0	0
"2158"	0.25	1
"2159"	1	0
"2160"	0.95	0
"2161"	0.05	0.3
"2162"	0	0.1
"2163"	0	0
"2164"	0.65	0
"2165"	0.5	0.55
"2166"	0.05	0.3
"2167"	0.4	0
"2168"	0.2	0.35
"2169"	0.6	0
"2170"	0	0.75
"2171"	0.85	0.25
"2172"	1	0
"2173"	0.65	0
"2174"	0.4	0
"2175"	0	0.4
"2176"	0	0
"2177"	0.55	0.35
"2178"	0	0.45
"2179"	1	0.2
"2180"	0.15	1
"2181"	1	1
"2182"	0.35	0
"2183"	1	1
"2184"	0.3	0.25
"2185"	0.65	0
"2186"	1	1
"2187"	0	0.7
"2188"	0	0
"2189"	0.85	0.05
"2190"	0.75	1
"2191"	0	0
"2192"	0.8	0
"2193"	1	0.15
"2194"	0.9	0
"2195"	0.75	0
"2196"	0.25	1
"2197"	0.5	0
"2198"	0	0
"2199"	0	0.15
"2200"	0.05	0.05
"2201"	0.5	1
"2202"	0.45	0
"2203"	0.95	0
"2204"	1	0
"2205"	1	0
"2206"	1	0.2
"2207"	0.55	1
"2208"	0.25	0.2
"2209"	0	0.3
"2210"	0.45	0.1
"2211"	0	0.2
"2212"	0.55	0
"2213"	0	0
"2214"	0.4	0.3
"2215"	0	0.8
"2216"	0	0
"2217"	0.55	0
"2218"	0	0.9
"2219"	1	0
"2220"	0	0.15
"2221"	0.8	1
"2222"	1	0.15
"2223"	1	0.25
"2224"	0.95	1
"2225"	0.55	0.15
"2226"	0	0.2
"2227"	1	1
"2228"	0.7	0
"2229"	1	0.5
"2230"	1	0.7
"2231"	1	0.2
"2232"	0	0
"2233"	0.4	0.45
"2234"	1	0
"2235"	0.65	0.25
"2236"	0.35	0
"2237"	0.65	0
"2238"	0.75	0.75
"2239"	0.5	0.6
"2240"	0.6	0.25
"2241"	0	0
"2242"	0.35	0
"2243"	0.75	0
"2244"	0.8	1
"2245"	0.3	1
"2246"	0.5	0.3
"2247"	0.3	1
"2248"	0.9	1
"2249"	1	1
"2250"	1	0.45
"2251"	0.45	1
"2252"	0.85	1
"2253"	1	0.1
"2254"	0	1
"2255"	0	0.35
"2256"	0	0
"2257"	1	1
"2258"	1	0
"2259"	0.35	0.1
"2260"	0	0.1
"2261"	0.4	0
"2262"	1	0.1
"2263"	0.7	0
"2264"	0.3	0
"2265"	0	0.05
"2266"	0	1
"2267"	1	0
"2268"	1	0.35
"2269"	0	0.25
"2270"	0	0.95
"2271"	1	0
"2272"	1	0
"2273"	0.85	0.15
"2274"	0	1
"2275"	0.6	0.25
"2276"	1	0.05
"2277"	0	0
"2278"	0.75	0.7
"2279"	1	0.6
"2280"	1	0.05
"2281"	1	0
"2282"	1	0
"2283"	0	1
"2284"	1	0
"2285"	1	0.55
"2286"	0	0
"2287"	1	0
"2288"	0.6	0
"2289"	0.3	0.15
"2290"	0	1
"2291"	0.35	0
"2292"	0	0.75
"2293"	0.7	0
"2294"	1	0.3
"2295"	0.5	0
"2296"	0	0
"2297"	0.7	0
"2298"	0	0.05
"2299"	0.3	0
"2300"	1	0
"2301"	0	0
"2302"	0	0
"2303"	1	0
"2304"	1	0
"2305"	0	0
"2306"	0.85	0
"2307"	0.6	0
"2308"	0	0
"2309"	0	0.35
"2310"	1	1
"2311"	1	0
"2312"	0	0.3
"2313"	0	0
"2314"	1	0.3
"2315"	0	0
"2316"	1	0
"2317"	0.7	0.45
"2318"	0	0
"2319"	1	0.7
"2320"	0	0
"2321"	1	0.25
"2322"	1	0.3
"2323"	0.2	0
"2324"	1	0
"2325"	0	0
"2326"	0.6	0.3
"2327"	1	0.2
"2328"	1	0.1
"2329"	1	1
"2330"	0.95	0
"2331"	1	0
"2332"	1	0
"2333"	1	0.05
"2334"	0	0.35
"2335"	0	1
"2336"	0	0.3
"2337"	0.35	0
"2338"	0	0
"2339"	1	1
"2340"	0.55	0.75
"2341"	0.65	0
"2342"	1	0
"2343"	1	0
"2344"	0.55	0
"2345"	1	0
"2346"	1	0
"2347"	1	0.3
"2348"	1	0
"2349"	1	0.2
"2350"	0	0.2
"2351"	0.65	0.1
"2352"	0.2	0.15
"2353"	1	0
"2354"	0	1
"2355"	0.3	0
"2356"	0	1
"2357"	0.4	1
"2358"	0.6	0
"2359"	1	0.6
"2360"	0.45	0
"2361"	0.5	0
"2362"	1	0
"2363"	0.75	0.15
"2364"	0.4	0.9
"2365"	1	1
"2366"	1	1
"2367"	0.4	0
"2368"	0.65	1
"2369"	0.65	0
"2370"	0.25	0.3
"2371"	1	0
"2372"	0.5	1
"2373"	0	1
"2374"	0.4	1
"2375"	0.4	1
"2376"	1	1
"2377"	0	0.8
"2378"	1	0.3
"2379"	0.6	0
"2380"	0.45	0.55
"2381"	1	0.25
"2382"	1	1
"2383"	0.6	0.05
"2384"	0.05	1
"2385"	1	1
"2386"	0	0
"2387"	0	0.15
"2388"	0.35	0.25
"2389"	0	1
"2390"	0	0.45
"2391"	0.85	1
"2392"	0.6	0.15
"2393"	1	0
"2394"	0	0.35
"2395"	0.35	1
"2396"	1	0.4
"2397"	0	0.1
"2398"	0	0
"2399"	0.05	0.2
"2400"	1	1
"2401"	0.7	0
"2402"	1	0.05
"2403"	0	0.3
"2404"	0.65	0
"2405"	0	0.75
"2406"	0.45	0.2
"2407"	0	0.2
"2408"	0.65	0
"2409"	0	0.1
"2410"	0.1	1
"2411"	0.75	0
"2412"	0	1
"2413"	0	0.2
"2414"	0.2	1
"2415"	1	0
"2416"	1	0
"2417"	0	0
"2418"	0.2	0.05
"2419"	0	0.7
"2420"	0.05	0.15
"2421"	0.3	0
"2422"	0.1	0.2
"2423"	1	0.75
"2424"	0	0.45
"2425"	0	0
"2426"	0.75	0
"2427"	0.85	0.2
"2428"	0.35	0
"2429"	0.25	0.95
"2430"	0.6	0
"2431"	0.35	0.5
"2432"	0	0
"2433"	0	0
"2434"	1	0.75
"2435"	0.55	0.1
"2436"	0.35	0
"2437"	1	0.05
"2438"	0	0
"2439"	0.95	1
"2440"	1	0
"2441"	0.65	0.25
"2442"	1	1
"2443"	0.95	0
"2444"	1	0.1
"2445"	1	1
"2446"	0.55	1
"2447"	1	0
"2448"	1	1
"2449"	1	0.2
"2450"	0.7	0
"2451"	0.55	0.4
"2452"	0	0.6
"2453"	0.65	0
"2454"	1	0
"2455"	1	0.85
"2456"	0.45	0.25
"2457"	1	0.4
"2458"	0.45	0.25
"2459"	0	0.15
"2460"	0	0.2
"2461"	0	0
"2462"	0	0.35
"2463"	0.5	1
"2464"	1	1
"2465"	0	0
"2466"	0	0
"2467"	0.8	0.15
"2468"	0.25	0.95
"2469"	0.5	0
"2470"	0.6	0
"2471"	1	0.15
"2472"	0.3	0.9
"2473"	0	0.3
"2474"	1	0
"2475"	1	0
"2476"	0	0
"2477"	0.2	0.05
"2478"	1	0
"2479"	0.9	0
"2480"	0	0.2
"2481"	1	0.25
"2482"	0	0.05
"2483"	0.3	0
"2484"	0	0.6
"2485"	1	0.35
"2486"	1	1
"2487"	1	0
"2488"	0.45	0.25
"2489"	1	1
"2490"	1	0
"2491"	1	0
"2492"	0.25	0.7
"2493"	0.75	1
"2494"	0.9	0.4
"2495"	0	0.2
"2496"	0	0
"2497"	0	0.3
"2498"	0.35	1
"2499"	0.45	0.2
"2500"	0.4	0.25
"2501"	0	0.1
"2502"	0	1
"2503"	1	0
"2504"	0.65	1
"2505"	0.05	0.4
"2506"	1	0.75
"2507"	0.2	1
"2508"	1	0.95
"2509"	0	1
"2510"	0	0
"2511"	1	1
"2512"	1	0
"2513"	0.95	0
"2514"	0.35	0.7
"2515"	1	0.1
"2516"	0.05	1
"2517"	0	0.15
"2518"	1	1
"2519"	0.6	0
"2520"	0	0
"2521"	0.95	0.15
"2522"	0.35	0.3
"2523"	0.4	0
"2524"	0.5	0.35
"2525"	0	0
"2526"	1	0.2
"2527"	0.5	0.75
"2528"	0.05	0.45
"2529"	0	0.25
"2530"	0.5	0
"2531"	0	1
"2532"	1	0.35
"2533"	0.25	1
"2534"	0.25	0
"2535"	0.55	1
"2536"	0	0.05
"2537"	0	0
"2538"	0.25	0
"2539"	0.95	1
"2540"	0.9	0
"2541"	0.65	0
"2542"	0.95	0.1
"2543"	1	0
"2544"	0	0
"2545"	1	0
"2546"	1	1
"2547"	0	1
"2548"	0.45	1
"2549"	0	0.35
"2550"	0.5	0.2
"2551"	0	0.05
"2552"	0	0.75
"2553"	0	1
"2554"	0	0.15
"2555"	0	0
"2556"	1	0.35
"2557"	1	0
"2558"	1	0.85
"2559"	0.85	0.5
"2560"	0	0
"2561"	0.45	0.15
"2562"	0.7	0.6
"2563"	0.6	1
"2564"	1	0.05
"2565"	0.45	0.35
"2566"	0.8	0.25
"2567"	0.8	0
"2568"	0.6	0.2
"2569"	0.55	0
"2570"	0.7	0
"2571"	0.5	0
"2572"	0.15	0
"2573"	0	0.15
"2574"	0	0
"2575"	0.45	0
"2576"	0.85	0.3
"2577"	0	0.3
"2578"	0.4	0
"2579"	0.45	0.1
"2580"	0.45	0
"2581"	1	0.25
"2582"	0.4	0.5
"2583"	0.6	0
"2584"	0.7	0
"2585"	0	0.05
"2586"	1	1
"2587"	1	0
"2588"	0.25	0
"2589"	1	1
"2590"	0.45	0
"2591"	0	0.85
"2592"	0.8	0
"2593"	1	0
"2594"	0	0
"2595"	1	0.8
"2596"	0.55	0.6
"2597"	0.65	0
"2598"	1	0
"2599"	1	0.2
"2600"	0.65	0
"2601"	1	0.15
"2602"	0.65	0
"2603"	1	0.2
"2604"	0	0
"2605"	1	0.1
"2606"	0.5	0
"2607"	0	0
"2608"	1	0.35
"2609"	0.8	0.15
"2610"	0.5	0.4
"2611"	0.7	0
"2612"	1	0
"2613"	0	0
"2614"	1	0.25
"2615"	0.75	0
"2616"	0.55	0
"2617"	0	0
"2618"	0.5	0.7
"2619"	0.7	0
"2620"	0.35	1
"2621"	0.5	0.05
"2622"	1	0.35
"2623"	0.2	0.2
"2624"	0.65	0.1
"2625"	0.25	0
"2626"	1	0
"2627"	1	1
"2628"	0.45	0
"2629"	0	1
"2630"	0	1
"2631"	0	0
"2632"	0.85	0.55
"2633"	0.4	1
"2634"	0	0.4
"2635"	0	0.05
"2636"	1	0.3
"2637"	1	1
"2638"	0.45	1
"2639"	0	0
"2640"	1	0.25
"2641"	1	0.3
"2642"	0.35	1
"2643"	0.05	0.6
"2644"	0	0.1
"2645"	0	0
"2646"	1	1
"2647"	0.8	0
"2648"	0	0.25
"2649"	1	0.15
"2650"	0.55	1
"2651"	1	0
"2652"	0	1
"2653"	1	0
"2654"	1	1
"2655"	1	0.8
"2656"	0.5	0.15
"2657"	0.15	0.5
"2658"	0.8	0
"2659"	0.9	0
"2660"	0.6	0.1
"2661"	0.55	0
"2662"	1	0
"2663"	0.2	0.45
"2664"	1	0.05
"2665"	0.3	0
"2666"	0.55	0.3
"2667"	0.25	0.4
"2668"	0.3	1
"2669"	1	0.35
"2670"	1	0.15
"2671"	1	0
"2672"	0.45	0.15
"2673"	0	0.35
"2674"	1	0
"2675"	0.5	0
"2676"	1	0
"2677"	0.6	1
"2678"	0	0.6
"2679"	0	0.2
"2680"	0.35	0.4
"2681"	0	1
"2682"	0	0
"2683"	0.4	1
"2684"	0	0.95
"2685"	0.4	0
