"pip.1"	"pip.2"
"1157"	0.4	0.12
"1158"	0.86	0.38
"1159"	0.88	0.24
"1160"	0.52	0.3
"1161"	0.12	0.34
"1162"	0.6	0.76
"1163"	0.14	0.04
"1164"	0.46	0.62
"1165"	0.54	0.22
"1166"	0.52	0.28
"1167"	0.8	0.26
"1168"	0.26	0.06
"1169"	0.4	0.12
"1170"	0.46	0.14
"1171"	0.42	0.36
"1172"	0.3	0.5
"1173"	0.32	0.36
"1174"	0.28	0.16
"1175"	0.56	0.34
"1176"	0.5	0.4
"1177"	0.44	0.2
"1178"	0.24	0.1
"1179"	0.02	0.06
"1180"	0.42	0.24
"1181"	0.26	0.38
"1182"	0.3	0.24
"1183"	0.24	0.32
"1184"	0.48	0.26
"1185"	0.08	0.08
"1186"	0.52	0.2
"1187"	0.44	0.32
"1188"	0.46	0.08
"1189"	0.54	0.56
"1190"	0.54	0.84
"1191"	0.72	0.5
"1192"	0.24	0.1
"1193"	0.54	0.36
"1194"	0.58	0.14
"1195"	0.48	0.48
"1196"	0.52	0.8
"1197"	0.12	0.5
"1198"	0.92	0.48
"1199"	0.34	0.22
"1200"	0.04	0.08
"1201"	0.54	0.68
"1202"	0.46	0.2
"1203"	0.9	0.68
"1204"	0.34	0.2
"1205"	0.4	0.22
"1206"	0.46	0.64
"1207"	0.56	0.64
"1208"	0.4	0.18
"1209"	0.44	0.12
"1210"	0.68	0.92
"1211"	0.78	0.92
"1212"	0.56	0.78
"1213"	0.48	0.66
"1214"	0.8	0.14
"1215"	0.16	0.16
"1216"	0.16	0.18
"1217"	0.58	0.42
"1218"	0.66	0.96
"1219"	0.26	0.24
"1220"	0.54	0.36
"1221"	0.36	0.18
"1222"	0.04	0.16
"1223"	0.02	0.04
"1224"	0.16	0.08
"1225"	0.3	0.58
"1226"	0.78	0.4
"1227"	0.24	0.3
"1228"	0.7	0.64
"1229"	0.64	0.94
"1230"	0.34	0.22
"1231"	0.36	0.14
"1232"	0.32	0.14
"1233"	0.68	0.76
"1234"	0.42	0.4
"1235"	0.34	0.14
"1236"	0.08	0.34
"1237"	0.42	0.32
"1238"	0.8	0.74
"1239"	0.54	0.22
"1240"	0.36	0.12
"1241"	0.1	0.46
"1242"	0.4	0.18
"1243"	0.52	0.6
"1244"	0.52	0.32
"1245"	0.34	0.2
"1246"	0.38	0.9
"1247"	0.72	0.22
"1248"	0	0.1
"1249"	0.02	0.04
"1250"	0.12	0.08
"1251"	0.4	0.12
"1252"	0.36	0.16
"1253"	0.44	0.32
"1254"	0.5	0.44
"1255"	0.74	0.86
"1256"	0.44	0.38
"1257"	0.6	0.38
"1258"	0.54	0.7
"1259"	0.38	0.52
"1260"	0.52	0.26
"1261"	0.42	0.66
"1262"	0.34	0.18
"1263"	0.66	0.9
"1264"	0.26	0.14
"1265"	0.1	0.36
"1266"	0.62	0.76
"1267"	0.32	0.22
"1268"	0.38	0.48
"1269"	0.32	0.34
"1270"	0.5	0.14
"1271"	0.92	0.72
"1272"	0.54	0.8
"1273"	0.64	0.96
"1274"	0.46	0.26
"1275"	0.64	0.96
"1276"	0.44	0.24
"1277"	0.52	0.64
"1278"	0.3	0.08
"1279"	0.36	0.12
"1280"	0.1	0.28
"1281"	0.8	0.24
"1282"	0.58	0.14
"1283"	0.6	0.9
"1284"	0.34	0.3
"1285"	0.52	0.6
"1286"	0.14	0.3
"1287"	0.42	0.54
"1288"	0.58	0.96
"1289"	0.6	0.58
"1290"	0.14	0.14
"1291"	0.54	0.54
"1292"	0.3	0.86
"1293"	0.5	0.52
"1294"	0.7	0.98
"1295"	0.38	0.08
"1296"	0.66	0.66
"1297"	0.44	0.14
"1298"	0.38	0.82
"1299"	0.38	0.54
"1300"	0.38	0.16
"1301"	0.4	0.12
"1302"	0.42	0.14
"1303"	0.94	0.58
"1304"	0.18	0.34
"1305"	0.72	0.42
"1306"	0.48	0.3
"1307"	0.02	0
"1308"	0.66	0.88
"1309"	0.36	0.54
"1310"	0	0.14
"1311"	0.52	0.32
"1312"	0.72	0.28
"1313"	0.26	0.1
"1314"	0.44	0.24
"1315"	0.7	0.24
"1316"	0.42	0.14
"1317"	0	0.12
"1318"	0.4	0.22
"1319"	0.32	0.26
"1320"	0.68	0.88
"1321"	0.96	0.76
"1322"	0.12	0.1
"1323"	0.6	0.18
"1324"	0.34	0.36
"1325"	0.14	0.14
"1326"	0.68	0.98
"1327"	0.24	0.86
"1328"	0.34	0.28
"1329"	0.68	0.42
"1330"	0.22	0.18
"1331"	0.48	0.08
"1332"	0.56	0.62
"1333"	0	0.06
"1334"	0.3	0.14
"1335"	0.18	0.22
"1336"	0.88	0.78
"1337"	0.4	0.42
"1338"	0.42	0.38
"1339"	0.2	0.2
"1340"	0.16	0.48
"1341"	0.2	0.52
"1342"	0.1	0.42
"1343"	0.82	0.24
"1344"	0.48	0.36
"1345"	0.46	0.36
"1346"	0.5	0.74
"1347"	0.54	0.5
"1348"	0.64	0.06
"1349"	1	0.78
"1350"	0.36	0.12
"1351"	0.32	0.88
"1352"	0.34	0.46
"1353"	0.6	0.42
"1354"	0.42	0.14
"1355"	0.5	0.52
"1356"	0.3	0.58
"1357"	0.62	0.08
"1358"	0.34	0.2
"1359"	0.86	0.96
"1360"	0.38	0.12
"1361"	0.34	0.08
"1362"	0.06	0.28
"1363"	0.48	0.12
"1364"	0.04	0.14
"1365"	0.32	0.56
"1366"	0.7	0.22
"1367"	0.22	0.46
"1368"	0.68	0.22
"1369"	0.36	0.06
"1370"	0.68	0.92
"1371"	0.56	0.7
"1372"	0.54	0.72
"1373"	0.24	0.34
"1374"	0.32	0.68
"1375"	0.42	0.14
"1376"	0.5	0.32
"1377"	0.42	0.36
"1378"	0.34	0.14
"1379"	0.52	0.44
"1380"	0.68	0.42
"1381"	0.58	0.94
"1382"	0.56	0.56
"1383"	0.3	0.28
"1384"	0.32	0.28
"1385"	0.5	0.14
"1386"	0.84	0.62
"1387"	0.24	0.26
"1388"	0.16	0.26
"1389"	0.38	0.14
"1390"	0.44	0.16
"1391"	0.44	0.2
"1392"	0.22	0.1
"1393"	0.58	0.58
"1394"	0.02	0
"1395"	0.52	0.66
"1396"	0.36	0.14
"1397"	0.52	0.28
"1398"	0.1	0.1
"1399"	0.5	0.62
"1400"	0.56	0.48
"1401"	0.54	0.22
"1402"	0.44	0.34
"1403"	1	0.88
"1404"	0.38	0.12
"1405"	0.4	0.3
"1406"	0.16	0.16
"1407"	0.32	0.2
"1408"	0.42	0.28
"1409"	0.64	0.66
"1410"	0.58	0.48
"1411"	0	0.18
"1412"	0.06	0.26
"1413"	0.08	0.12
"1414"	0.32	0.32
"1415"	0.34	0.18
"1416"	0.42	0.06
"1417"	0.26	0.28
"1418"	0.4	0.9
"1419"	0.58	0.06
"1420"	0.68	0.1
"1421"	0.22	0.4
"1422"	0.4	0.34
"1423"	0.7	0.36
"1424"	0.6	0.86
"1425"	0.48	0.14
"1426"	0.3	0.54
"1427"	0.58	0.56
"1428"	0.46	0.54
"1429"	0.44	0.14
"1430"	0.44	0.92
"1431"	0.48	0.24
"1432"	0.62	0.96
"1433"	0.26	0.3
"1434"	0.18	0.1
"1435"	0.36	0.26
"1436"	0.66	0.72
"1437"	0.56	0.04
"1438"	0.12	0.22
"1439"	0.46	0.46
"1440"	0.46	0.68
"1441"	0.24	0.28
"1442"	0.88	0.32
"1443"	1	0.92
"1444"	0.34	0.46
"1445"	0.42	0.16
"1446"	0.26	0.08
"1447"	0.4	0.28
"1448"	0.18	0.24
"1449"	0.44	0.12
"1450"	0.54	0.34
"1451"	0.54	0.26
"1452"	0.32	0.2
"1453"	0.3	0.14
"1454"	0.34	0.24
"1455"	0.06	0.18
"1456"	0.28	0.3
"1457"	0.28	0.08
"1458"	0.06	0.32
"1459"	0.36	0.22
"1460"	0.76	0.34
"1461"	0.26	0.14
"1462"	0.18	0.18
"1463"	0.34	0.44
"1464"	0.74	0.18
"1465"	0.68	0.38
"1466"	0.38	0.22
"1467"	0.48	0.78
"1468"	0.6	0.98
"1469"	0.32	0.16
"1470"	0.96	0.94
"1471"	0.38	0.18
"1472"	0.3	0.3
"1473"	0.5	0.58
"1474"	0.14	0.4
"1475"	0.34	0.86
"1476"	0.46	0.14
"1477"	0.64	0.72
"1478"	0.6	0.88
"1479"	0.38	0.2
"1480"	0.7	0.56
"1481"	0.8	0.26
"1482"	0.26	0.06
"1483"	0.3	0.16
"1484"	0.46	0.46
"1485"	0.7	0.14
"1486"	0.42	0.1
"1487"	0.28	0.36
"1488"	0.74	0.42
"1489"	0.46	0.62
"1490"	0.58	0.98
"1491"	0.52	0.68
"1492"	0.3	0.94
"1493"	0.96	0.82
"1494"	0.5	0.76
"1495"	0.68	0.88
"1496"	0.76	0.96
"1497"	0.76	0.92
"1498"	0.88	0.1
"1499"	0.42	0.54
"1500"	0.48	0.58
"1501"	0.5	0.14
"1502"	0.44	0.76
"1503"	0.42	0.4
"1504"	0.7	0.86
"1505"	0.38	0.12
"1506"	0.26	0.12
"1507"	0.3	0.16
"1508"	0.5	0.36
"1509"	0.5	0.24
"1510"	0.46	0.68
"1511"	0.38	0.98
"1512"	0.22	0.2
"1513"	0.98	0.88
"1514"	0.44	0.36
"1515"	0.22	0.12
"1516"	0	0.1
"1517"	0.24	0.18
"1518"	0.16	0.4
"1519"	0.12	0.44
"1520"	0.36	0.08
"1521"	0.56	0.94
"1522"	0.34	0.2
"1523"	0.46	0.82
"1524"	0.42	0.16
"1525"	0.22	0.72
"1526"	0.72	0.24
"1527"	0.24	0.16
"1528"	0.56	0.7
"1529"	0.5	0.22
"1530"	0.3	0.1
"1531"	0.44	0.46
"1532"	1	0.98
"1533"	0.6	0.8
"1534"	0.56	0.92
"1535"	0.44	0.16
"1536"	0.14	0.24
"1537"	0.48	0.9
"1538"	0.42	0.28
"1539"	0.5	0.4
"1540"	0.3	0.4
"1541"	0.42	0.14
"1542"	0.36	0.2
"1543"	0.02	0.14
"1544"	0.92	0.62
"1545"	0.42	0.04
"1546"	0.74	0.14
"1547"	0.64	1
"1548"	0.7	0.92
"1549"	0.64	0.58
"1550"	0.52	0.86
"1551"	0.72	0.94
"1552"	0.4	0.4
"1553"	0.44	0.1
"1554"	0.34	0.16
"1555"	0.86	0.76
"1556"	0.6	0.16
"1557"	0.58	0.44
"1558"	0.12	0.62
"1559"	0.52	0.18
"1560"	0.22	0.8
"1561"	0.36	0.24
"1562"	0.4	0.12
"1563"	0.12	0.42
"1564"	0.46	0.16
"1565"	0.56	0.42
"1566"	0.58	0.44
"1567"	0.64	0.8
"1568"	0.62	0.88
"1569"	0.92	0.7
"1570"	0.34	0.24
"1571"	0.4	0.22
"1572"	0.64	0.94
"1573"	0.88	0.5
"1574"	0.2	0.12
"1575"	0.22	0.7
"1576"	0.26	0.24
"1577"	0.38	0.82
"1578"	0.6	0.86
"1579"	0.56	0.7
"1580"	0.88	0.64
"1581"	0.4	0.46
"1582"	0.54	0.64
"1583"	0.3	0.14
"1584"	0.68	0.16
"1585"	0.6	0.96
"1586"	0.34	0.88
"1587"	0.42	0.7
"1588"	0.84	0.82
"1589"	0.56	0.48
"1590"	0.74	0.94
"1591"	0.06	0.06
"1592"	0.04	0.16
"1593"	0.44	0.22
"1594"	0.76	0.4
"1595"	0.48	0.28
"1596"	0.36	0.22
"1597"	0.56	0.18
"1598"	0.68	0.96
"1599"	0.64	0.88
"1600"	0.42	0.32
"1601"	0.58	0.7
"1602"	0.46	0.8
"1603"	0.88	0.62
"1604"	0.36	0.28
"1605"	0.88	0.46
"1606"	0.5	0.76
"1607"	0.38	0.48
"1608"	0.16	0.24
"1609"	0.42	0.5
"1610"	0.38	0.12
"1611"	0.82	0.16
"1612"	0.34	0.04
"1613"	0.1	0.16
"1614"	0.58	0.18
"1615"	0.5	0.18
"1616"	0.22	0.44
"1617"	0.78	0.98
"1618"	0.04	0.02
"1619"	0.64	0.92
"1620"	0.6	0.16
"1621"	0.44	0.72
"1622"	0.14	0.02
"1623"	0.5	0.8
"1624"	0.6	0.42
"1625"	0.5	0.6
"1626"	0.3	0.04
"1627"	0.42	0.02
"1628"	0.72	0.24
"1629"	0.6	0.26
"1630"	0.24	0.14
"1631"	0.3	0.08
"1632"	0.28	0.1
"1633"	0.62	0.42
"1634"	0.48	0.78
"1635"	0.54	0.64
"1636"	0.4	0.4
"1637"	0.64	0.1
"1638"	0.84	0.34
"1639"	0.72	0.92
"1640"	0.48	0.7
"1641"	0.4	0.24
"1642"	0.1	0.18
"1643"	0.6	0.8
"1644"	0.8	0.26
"1645"	0.32	0.24
"1646"	0.62	0.32
"1647"	0.34	0.04
"1648"	0.44	0.24
"1649"	0.46	0.3
"1650"	0.08	0.24
"1651"	0.48	0.5
"1652"	0.42	0.24
"1653"	0.62	0.6
"1654"	0.78	0.18
"1655"	0.38	0.16
"1656"	0.24	0.12
"1657"	0.3	0.1
"1658"	0.32	0.58
"1659"	0.7	0.3
"1660"	0.88	0.58
"1661"	0.5	0.76
"1662"	0.68	0.66
"1663"	0.3	0.06
"1664"	0.46	0.08
"1665"	0.82	0.58
"1666"	0.48	0.46
"1667"	0.62	0.76
"1668"	0.38	0.12
"1669"	0.36	0.48
"1670"	0.68	0.84
"1671"	0.48	0.12
"1672"	0.48	0.98
"1673"	0.38	0.14
"1674"	0.04	0.06
"1675"	0.24	0.32
"1676"	0.48	0.3
"1677"	0.54	0.1
"1678"	0.2	0.28
"1679"	0.62	0.9
"1680"	0.54	0.38
"1681"	0.42	0.22
"1682"	0.64	0.36
"1683"	0.44	0.28
"1684"	0.32	0.16
"1685"	0.64	0.9
"1686"	0.72	0.72
"1687"	0.04	0.1
"1688"	0.38	0.08
"1689"	0.94	0.82
"1690"	0.32	0.12
"1691"	0.32	0.02
"1692"	0.4	0.44
"1693"	0.94	0.84
"1694"	0.46	0.16
"1695"	0.46	0.64
"1696"	0.78	0.14
"1697"	0.64	0.32
"1698"	0.06	0.12
"1699"	0.62	0.36
"1700"	0.38	0.12
"1701"	0.2	0.08
"1702"	0.22	0.52
"1703"	0.6	0.94
"1704"	0.7	0.2
"1705"	0.44	0.2
"1706"	0.38	0.24
"1707"	0.4	0.22
"1708"	0.46	0.24
"1709"	0.62	0.6
"1710"	0.38	0.16
"1711"	0.3	0.14
"1712"	0.04	0.14
"1713"	0.7	0.44
"1714"	0.22	0.94
"1715"	0.34	0.26
"1716"	0.26	0.26
"1717"	0.32	0.88
"1718"	0.12	0.1
"1719"	0.1	0.2
"1720"	0.54	0.84
"1721"	0.22	0.04
"1722"	0.48	0.36
"1723"	0.42	0.46
"1724"	0.56	0.86
"1725"	0.58	0.7
"1726"	0.34	0.52
"1727"	0.6	0.9
"1728"	0.7	0.82
"1729"	0.56	0.82
"1730"	0.82	0.6
"1731"	0.28	0.2
"1732"	0.82	0.96
"1733"	0.38	0.3
"1734"	0.48	0.4
"1735"	0.78	0.9
"1736"	0.36	0.06
"1737"	0.5	0.48
"1738"	0.12	0.54
"1739"	0.02	0.08
"1740"	0.28	0.2
"1741"	0.7	0.06
"1742"	0.42	0.36
"1743"	0.78	0.7
"1744"	0.52	0.08
"1745"	0.48	0.22
"1746"	0.5	0.34
"1747"	0.66	0.5
"1748"	0.38	0.3
"1749"	0.42	0.3
"1750"	0.54	0.14
"1751"	0	0
"1752"	0.84	0.18
"1753"	0.4	0.3
"1754"	0.54	0.58
"1755"	0.42	0.36
"1756"	0.32	0.14
"1757"	0.14	0.26
"1758"	0.28	0.58
"1759"	0.06	0.1
"1760"	0.42	0.18
"1761"	0.6	0.74
"1762"	0.64	0.54
"1763"	0.32	0.32
"1764"	0.4	0.94
"1765"	0.66	0.86
"1766"	0.3	0.06
"1767"	0.92	0.98
"1768"	0.98	0.88
"1769"	0.42	0.42
"1770"	0.24	0.1
"1771"	0.66	0.62
"1772"	0.34	0.32
"1773"	0.36	0.14
"1774"	0.7	0.74
"1775"	0.44	0.84
"1776"	0.36	0.2
"1777"	0.42	0.14
"1778"	0.2	0.62
"1779"	0.42	0.5
"1780"	0.86	0.9
"1781"	0.58	0.66
"1782"	0.32	0.16
"1783"	0.08	0.18
"1784"	0.06	0.04
"1785"	0.44	0.14
"1786"	0.56	0.36
"1787"	0.5	0.54
"1788"	0.46	0.24
"1789"	0.58	0.82
"1790"	0.04	0.14
"1791"	0.68	0.68
"1792"	0.72	0.6
"1793"	0.5	0.68
"1794"	0.7	0.9
"1795"	0.68	0.94
"1796"	0.48	0.9
"1797"	0.4	0.18
"1798"	0.3	0.26
"1799"	0.58	0.78
"1800"	0.48	0.48
"1801"	0.62	0.98
"1802"	0.42	0.24
"1803"	0.12	0.22
"1804"	0.18	0.46
"1805"	0.36	0.14
"1806"	0.24	0.1
"1807"	0.22	0.36
"1808"	0	0.02
"1809"	0.4	0.36
"1810"	0.6	0.5
"1811"	0.72	0.64
"1812"	0.26	0.24
"1813"	0.3	0.06
"1814"	0.48	0.58
"1815"	0.98	0.94
"1816"	0.22	0.24
"1817"	0.22	0.08
"1818"	0.8	0.94
"1819"	0.16	0.26
"1820"	0.7	0.7
"1821"	0.26	0.3
"1822"	0.44	0.68
"1823"	0.28	0.22
"1824"	0.24	0.36
"1825"	0.76	0.64
"1826"	0.48	0.5
"1827"	0.1	0.58
"1828"	0.4	0.1
"1829"	0.44	0.22
"1830"	0.4	0.14
"1831"	0.38	0.22
"1832"	0.38	0.28
"1833"	0.4	0.38
"1834"	0.34	0.28
"1835"	0.08	0.4
"1836"	0.02	0.12
"1837"	0.3	0.14
"1838"	0.36	0.36
"1839"	0.52	0.38
"1840"	0.7	0.9
"1841"	0.42	0.14
"1842"	0.96	0.94
"1843"	0.48	0.28
"1844"	0.6	0.9
"1845"	0.22	0.08
"1846"	0.82	0.38
"1847"	0.78	0.6
"1848"	0.38	0.28
"1849"	0.26	0.12
"1850"	0.64	0.68
"1851"	0.34	0.1
"1852"	0.52	0.42
"1853"	0.7	0.88
"1854"	0.4	0.34
"1855"	0.44	0.56
"1856"	0.64	0.48
"1857"	0.48	0.28
"1858"	0.32	0.16
"1859"	0.18	0.1
"1860"	0.6	0.58
"1861"	0	0.12
"1862"	0.78	0.36
"1863"	0.42	0.74
"1864"	0.34	0.26
"1865"	0.22	0.24
"1866"	0.54	0.28
"1867"	0.26	0.24
"1868"	0.78	0.2
"1869"	0.68	0.2
"1870"	0.56	0.92
"1871"	0.4	0.18
"1872"	0.68	0.74
"1873"	0.7	0.12
"1874"	0.4	0.2
"1875"	0.62	0.8
"1876"	0.46	0.58
"1877"	0.54	0.82
"1878"	0.66	0.9
"1879"	0.82	0.4
"1880"	0.3	0.26
"1881"	0.68	0.78
"1882"	0.66	0.74
"1883"	0.58	0.8
"1884"	0.58	0.5
"1885"	0.26	0.06
"1886"	0.16	0.86
"1887"	0.34	0.22
"1888"	0.28	0.18
"1889"	0.72	0.82
"1890"	0.18	0.56
"1891"	0.44	0.14
"1892"	0.24	0.38
"1893"	0.12	0.38
"1894"	0.42	0.08
"1895"	0.28	0.06
"1896"	0.26	0.16
"1897"	0.28	0.18
"1898"	0.14	0.1
"1899"	0.34	0.12
"1900"	0.08	0.16
"1901"	0.38	0.16
"1902"	0.5	0.36
"1903"	0.84	0.9
"1904"	0.4	0.36
"1905"	0.52	0.86
"1906"	0.3	0.22
"1907"	0.42	0.12
"1908"	0.58	0.64
"1909"	0.08	0.26
"1910"	0.46	0.48
"1911"	0.32	0.36
"1912"	0.42	0.1
"1913"	0.4	0.18
"1914"	0.18	0.28
"1915"	0.82	0.1
"1916"	0.02	0.2
"1917"	0.5	0.52
"1918"	0.34	0.16
"1919"	0.4	0.46
"1920"	0.84	0.68
"1921"	0.44	0.2
"1922"	0.58	0.94
"1923"	0.56	0.18
"1924"	0.4	0.94
"1925"	0.56	0.5
"1926"	0.44	0.16
"1927"	0.32	0.42
"1928"	0.22	0.38
"1929"	0.44	0.26
"1930"	0.14	0.52
"1931"	0.14	0.62
"1932"	0.4	0.2
"1933"	0.62	0.92
"1934"	0.5	0.26
"1935"	0.38	0.44
"1936"	0.5	0.36
"1937"	0.44	0.16
"1938"	0.3	0.94
"1939"	0.82	0.8
"1940"	0.44	0.08
"1941"	0.36	0.1
"1942"	0.48	0.26
"1943"	0.5	0.68
"1944"	0.38	0.22
"1945"	0.26	0.26
"1946"	0.46	0.12
"1947"	0.46	0.38
"1948"	0.38	0.22
"1949"	0.42	0.32
"1950"	0.36	0.14
"1951"	0.4	0.58
"1952"	0.38	0.08
"1953"	0.62	0.94
"1954"	0.56	0.72
"1955"	0.88	0.32
"1956"	0.58	0.32
"1957"	0.5	0.78
"1958"	0.34	0.62
"1959"	0.52	0.14
"1960"	0.02	0.08
"1961"	0.4	0.24
"1962"	0.66	0.48
"1963"	0.52	0.9
"1964"	0.44	0.8
"1965"	0.54	0.54
"1966"	0.62	0.88
"1967"	0.6	0.68
"1968"	0.86	0.94
"1969"	0.6	0.76
"1970"	0.12	0.16
"1971"	0.04	0.06
"1972"	0.36	0.1
"1973"	0.58	0.56
"1974"	0.34	0.14
"1975"	0.44	0.8
"1976"	0.7	1
"1977"	0.38	0.08
"1978"	0.9	0.6
"1979"	0.86	0.48
"1980"	0.84	0.24
"1981"	0.44	0.18
"1982"	0.56	0.92
"1983"	0.44	0.34
"1984"	0.38	0.52
"1985"	0.5	0.2
"1986"	0.62	0.78
"1987"	0.44	0.36
"1988"	0.64	0.9
"1989"	0.96	0.72
"1990"	0.56	0.56
"1991"	0.82	0.8
"1992"	0.16	0.28
"1993"	0.58	0.82
"1994"	0.56	0.78
"1995"	0.6	0.96
"1996"	0.48	0.06
"1997"	0.36	0.18
"1998"	0.94	0.84
"1999"	0.76	0.96
"2000"	0.36	0.18
"2001"	0.36	0.2
"2002"	0.4	0.46
"2003"	0.24	0.92
"2004"	0.44	0.12
"2005"	0.86	0.58
"2006"	0.14	0.06
"2007"	0.02	0.1
"2008"	0.72	0.94
"2009"	0.12	0.18
"2010"	0.2	0.36
"2011"	0.48	0.28
"2012"	0.32	0.1
"2013"	0.92	0.9
"2014"	0.64	0.36
"2015"	0.66	0.72
"2016"	0.44	0.06
"2017"	0.4	0.18
"2018"	0.16	0.12
"2019"	0.12	0.1
"2020"	0.54	0.78
"2021"	0.7	0.92
"2022"	0.4	0.14
"2023"	0.34	0.14
"2024"	0.12	0.26
"2025"	0.2	0.16
"2026"	0.18	0.12
"2027"	0.66	0.22
"2028"	0.74	0.38
"2029"	0.48	0.26
"2030"	0.44	0.2
"2031"	0.34	0.5
"2032"	0.12	0.76
"2033"	0.38	0.24
"2034"	0.18	0.16
"2035"	0.26	0.06
"2036"	0.8	0.98
"2037"	0.4	0.44
"2038"	0.56	0.78
"2039"	0.46	0.18
"2040"	0.06	0.02
"2041"	0.3	0.92
"2042"	0.74	0.64
"2043"	0.18	0.1
"2044"	0.48	0.66
"2045"	0.36	0.2
"2046"	0.66	0.4
"2047"	0.44	0.62
"2048"	0.9	0.9
"2049"	0.44	0.52
"2050"	0.04	0.12
"2051"	0.64	0.72
"2052"	0.68	0.16
"2053"	0.54	0.8
"2054"	0.32	0.34
"2055"	0.8	0.36
"2056"	0.5	0.42
"2057"	0.94	0.94
"2058"	0.38	0.12
"2059"	0.38	0.08
"2060"	0.38	0.4
"2061"	0.32	0.5
"2062"	0.26	0.26
"2063"	0.6	0.82
"2064"	0.6	0.5
"2065"	0.2	0.12
"2066"	0.54	0.72
"2067"	0.12	0.06
"2068"	0.68	0.94
"2069"	0.58	0.72
"2070"	0.84	0.36
"2071"	0.4	0.24
"2072"	1	0.98
"2073"	0.72	0.62
"2074"	0.2	0.12
"2075"	0.4	0.16
"2076"	0.42	0.1
"2077"	0.28	0.78
"2078"	0.6	0.88
"2079"	0.52	0.36
"2080"	0.36	0.34
"2081"	0.42	0.24
"2082"	0.32	0.04
"2083"	0.48	0.78
"2084"	0.8	0.9
"2085"	0.46	0.6
"2086"	0.4	0.38
"2087"	0.38	0.14
"2088"	0.32	0.22
"2089"	0.82	0.1
"2090"	0.58	0.7
"2091"	0.42	0.44
"2092"	0.62	0.16
"2093"	0.42	0.16
"2094"	0.32	0.16
"2095"	0.16	0.2
"2096"	0.36	0.16
"2097"	0.36	0.18
"2098"	0.34	0.16
"2099"	0.12	0.02
"2100"	0.44	0.68
"2101"	0.36	0.32
"2102"	0.58	0.24
"2103"	0.44	0.5
"2104"	0.48	0.2
"2105"	0.44	0.08
"2106"	0.24	0.12
"2107"	0.7	0.36
"2108"	0.78	0.1
"2109"	0.58	0.66
"2110"	0.98	0.82
"2111"	0.46	0.18
"2112"	0.3	0.38
"2113"	0.32	0.66
"2114"	0.56	0.74
"2115"	0.14	0.06
"2116"	0.36	0.44
"2117"	0.84	0.78
"2118"	0.7	0.96
"2119"	0.52	0.18
"2120"	0.34	0.18
"2121"	0.54	0.3
"2122"	0.38	0.76
"2123"	0.56	0.78
"2124"	0.68	0.9
"2125"	0.5	0.84
"2126"	0.36	0.2
"2127"	0.7	0.96
"2128"	0.8	0.44
"2129"	0.56	0.48
"2130"	0.38	0.08
"2131"	0.52	0.68
"2132"	0.4	0.22
"2133"	0.02	0.02
"2134"	0.36	0.22
"2135"	0.1	0.34
"2136"	0.54	0.78
"2137"	0.04	0.1
"2138"	0.38	0.26
"2139"	0.34	0.08
"2140"	0.04	0.18
"2141"	0.88	0.98
"2142"	0.34	0.2
"2143"	0.28	0.34
"2144"	0.1	0.14
"2145"	0.06	0.14
"2146"	0.12	0.42
"2147"	0.38	0.96
"2148"	0.9	0.94
"2149"	0.22	0.32
"2150"	0.48	0.58
"2151"	0.24	0.14
"2152"	0	0.1
"2153"	0.38	0.18
"2154"	0.38	0.3
"2155"	0.44	0.64
"2156"	0.44	0.2
"2157"	0.24	0.26
"2158"	0.52	0.6
"2159"	0.26	0.16
"2160"	0.4	0.18
"2161"	0.54	0.34
"2162"	0.12	0.26
"2163"	0.7	0.86
"2164"	0.38	0.2
"2165"	0.52	0.36
"2166"	0.48	0.56
"2167"	0.72	1
"2168"	0.56	0.8
"2169"	0.4	0.18
"2170"	0.1	0.44
"2171"	0.76	0.92
"2172"	0.56	0.1
"2173"	0.52	0.7
"2174"	0.54	0.5
"2175"	0.3	0.82
"2176"	0.52	0.6
"2177"	0.42	0.52
"2178"	0.12	0.88
"2179"	0.28	0.14
"2180"	0.08	0.26
"2181"	0.62	0.7
"2182"	0.58	0.2
"2183"	0.96	0.64
"2184"	0.48	0.52
"2185"	0.32	0.26
"2186"	0.76	0.22
"2187"	0.3	0.74
"2188"	0.6	0.92
"2189"	0.44	0.1
"2190"	0.84	0.62
"2191"	0.34	0.06
"2192"	0.18	0.3
"2193"	0.68	0.2
"2194"	0.56	0.76
"2195"	0.54	0.94
"2196"	0.4	0.58
"2197"	0.58	0.78
"2198"	0.02	0.18
"2199"	0.04	0.18
"2200"	0.58	0.84
"2201"	0.56	0.72
"2202"	0.34	0.16
"2203"	0.52	0.04
"2204"	0.42	0.14
"2205"	0.28	0.1
"2206"	0.92	1
"2207"	0.34	0.34
"2208"	0.18	0.56
"2209"	0.46	0.76
"2210"	0.44	0.42
"2211"	0.28	0.2
"2212"	0.3	0.1
"2213"	0	0.02
"2214"	0.48	0.46
"2215"	0.36	0.44
"2216"	0.36	0.32
"2217"	0	0.1
"2218"	0.04	0.26
"2219"	0.44	0.22
"2220"	0.04	0.18
"2221"	0.5	0.04
"2222"	0.42	0.52
"2223"	0.6	0.1
"2224"	0.38	0.12
"2225"	0.38	0.06
"2226"	0.14	0.28
"2227"	0.74	0.16
"2228"	0.32	0.14
"2229"	0.34	0.08
"2230"	0.94	0.62
"2231"	0.38	0.4
"2232"	0.44	0.7
"2233"	0.5	0.4
"2234"	0.72	0.9
"2235"	0.1	0.12
