"pip.1"	"pip.2"
"1229"	0.7	0.725
"1230"	0.475	0
"1231"	0.5	0
"1232"	0.325	0
"1233"	0.625	0.425
"1234"	0.4	0
"1235"	0.525	0.125
"1236"	0	0
"1237"	0.225	0.175
"1238"	0.9	0.125
"1239"	0.85	0.15
"1240"	0.5	0.225
"1241"	0	0.75
"1242"	0.525	0.075
"1243"	0.325	0.1
"1244"	0.65	0.775
"1245"	0.275	0.075
"1246"	0.025	1
"1247"	0.775	0.075
"1248"	0	0
"1249"	0	0
"1250"	0	0
"1251"	0.475	0.025
"1252"	0.35	0.225
"1253"	0.475	0
"1254"	0.425	0.15
"1255"	0.6	0.7
"1256"	0.35	1
"1257"	0.425	0.1
"1258"	0.4	0.325
"1259"	0.25	1
"1260"	0.65	0.65
"1261"	0.2	1
"1262"	0.525	1
"1263"	0.65	0.55
"1264"	0.25	0.425
"1265"	0	0
"1266"	0.425	0.3
"1267"	0.4	0
"1268"	0.525	0.025
"1269"	0.275	0.9
"1270"	0.45	0.2
"1271"	1	1
"1272"	0.375	0.875
"1273"	0.55	0.35
"1274"	0.475	0.375
"1275"	0.425	0
"1276"	0.45	0.225
"1277"	0.45	0.25
"1278"	0.425	0.425
"1279"	0.425	0
"1280"	0	0.25
"1281"	0.975	0
"1282"	0.775	0
"1283"	0.425	0.1
"1284"	0.225	0.275
"1285"	0.375	0.75
"1286"	0.05	0.875
"1287"	0.275	0.55
"1288"	0.325	0
"1289"	0.575	0.9
"1290"	0.325	0.3
"1291"	0.5	0.375
"1292"	0	0.275
"1293"	0.525	0.425
"1294"	0.7	0
"1295"	0.475	0.275
"1296"	0.8	0
"1297"	0.675	0.025
"1298"	0.175	0
"1299"	0.375	0.125
"1300"	0.625	0.025
"1301"	0.525	0.125
"1302"	0.525	0.325
"1303"	1	0.875
"1304"	0.125	0.425
"1305"	0.875	0
"1306"	0.575	0.075
"1307"	0	0.775
"1308"	0.5	0.275
"1309"	0.15	0
"1310"	0	0
"1311"	0.425	0.975
"1312"	1	0.025
"1313"	0.25	0.25
"1314"	0.525	0
"1315"	0.925	0.575
"1316"	0.5	0.175
"1317"	0	0
"1318"	0.475	0
"1319"	0.425	0.75
"1320"	0.5	0.65
"1321"	1	0.2
"1322"	0.1	0.225
"1323"	0.65	0.075
"1324"	0.175	0.225
"1325"	0.3	0.05
"1326"	0.425	0.15
"1327"	0.05	0.95
"1328"	0.375	0.05
"1329"	0.65	0.4
"1330"	0.275	0.425
"1331"	0.55	0.25
"1332"	0.5	0.275
"1333"	0	0.275
"1334"	0.4	0.85
"1335"	0.125	0.825
"1336"	1	0.45
"1337"	0.55	0.2
"1338"	0.3	0.45
"1339"	0.1	0.25
"1340"	0.15	0
"1341"	0.025	0.575
"1342"	0	0
"1343"	0.7	0.225
"1344"	0.525	0.3
"1345"	0.5	0
"1346"	0.5	0.55
"1347"	0.525	0.4
"1348"	0.925	0.425
"1349"	1	0
"1350"	0.45	0.325
"1351"	0	0.925
"1352"	0.275	0.25
"1353"	0.575	0.7
"1354"	0.5	0
"1355"	0.4	1
"1356"	0.25	0.25
"1357"	0.925	0.95
"1358"	0.5	0.325
"1359"	0.875	0
"1360"	0.325	0.225
"1361"	0.45	0.4
"1362"	0	1
"1363"	0.7	0.4
"1364"	0	0.075
"1365"	0.1	0.575
"1366"	0.925	0.2
"1367"	0	1
"1368"	0.6	0.1
"1369"	0.375	0.075
"1370"	0.375	0.2
"1371"	0.475	0.15
"1372"	0.325	0.825
"1373"	0.1	0
"1374"	0.35	0.15
"1375"	0.5	0.4
"1376"	0.55	1
"1377"	0.55	0.925
"1378"	0.325	0.05
"1379"	0.5	0.05
"1380"	0.675	0.2
"1381"	0.375	0
"1382"	0.325	0.1
"1383"	0.4	0
"1384"	0.325	0
"1385"	0.675	0
"1386"	1	1
"1387"	0.275	0.35
"1388"	0.05	0.3
"1389"	0.525	0.925
"1390"	0.55	0.025
"1391"	0.675	0.75
"1392"	0.275	0
"1393"	0.375	0
"1394"	0	0
"1395"	0.45	0.325
"1396"	0.3	0
"1397"	0.625	0.2
"1398"	0.175	0.025
"1399"	0.475	0
"1400"	0.675	0
"1401"	0.575	0.025
"1402"	0.475	0.225
"1403"	1	0.35
"1404"	0.475	0.3
"1405"	0.3	0.55
"1406"	0.2	0.425
"1407"	0.425	0.3
"1408"	0.4	0.15
"1409"	0.55	0.45
"1410"	0.5	0
"1411"	0	0.275
"1412"	0	0.175
"1413"	0.025	0.325
"1414"	0.35	0.05
"1415"	0.3	0.375
"1416"	0.5	0.025
"1417"	0.275	0.125
"1418"	0.125	0.05
"1419"	0.95	0
"1420"	0.95	0.15
"1421"	0.25	0.7
"1422"	0.3	1
"1423"	0.825	0.15
"1424"	0.575	0
"1425"	0.65	0.15
"1426"	0.1	0.075
"1427"	0.675	0.2
"1428"	0.425	0.8
"1429"	0.575	0.2
"1430"	0.475	0.4
"1431"	0.725	0.1
"1432"	0.5	0.875
"1433"	0.4	0.425
"1434"	0.325	0.225
"1435"	0.3	0.25
"1436"	0.525	0
"1437"	0.55	0.275
"1438"	0.025	0
"1439"	0.5	0.375
"1440"	0.65	0.45
"1441"	0.325	0.725
"1442"	1	0.525
"1443"	1	0.125
"1444"	0.375	0.225
"1445"	0.525	0
"1446"	0.35	0.675
"1447"	0.5	0
"1448"	0	0.45
"1449"	0.625	0.35
"1450"	0.5	0
"1451"	0.775	1
"1452"	0.375	0
"1453"	0.325	0
"1454"	0.25	0.05
"1455"	0	0.25
"1456"	0.225	0.375
"1457"	0.6	0.25
"1458"	0	0
"1459"	0.4	0.175
"1460"	0.85	0.55
"1461"	0.325	0
"1462"	0.325	0.375
"1463"	0.225	0.9
"1464"	1	0.15
"1465"	0.875	0.875
"1466"	0.6	0.425
"1467"	0.3	0
"1468"	0.3	0
"1469"	0.375	0.2
"1470"	0.95	0.25
"1471"	0.525	0.1
"1472"	0.25	0.175
"1473"	0.425	0.275
"1474"	0	0
"1475"	0.075	0.625
"1476"	0.575	0.275
"1477"	0.525	1
"1478"	0.4	0.1
"1479"	0.6	1
"1480"	0.6	0.45
"1481"	1	0.4
"1482"	0.225	0.05
"1483"	0.4	0.775
"1484"	0.425	1
"1485"	1	1
"1486"	0.525	0.225
"1487"	0.2	0.275
"1488"	0.95	1
"1489"	0.4	0.1
"1490"	0.45	0.2
"1491"	0.575	0.675
"1492"	0.025	0.425
"1493"	1	0.325
"1494"	0.475	0.375
"1495"	0.575	0.575
"1496"	0.625	0.075
"1497"	0.825	0.325
"1498"	1	0.05
"1499"	0.4	0.35
"1500"	0.325	1
"1501"	0.625	0.6
"1502"	0.2	1
"1503"	0.625	0.1
"1504"	0.675	0.425
"1505"	0.5	0.1
"1506"	0.325	0.25
"1507"	0.5	0.15
"1508"	0.475	0.5
"1509"	0.675	0.475
"1510"	0.45	0
"1511"	0.35	0.4
"1512"	0.275	0.3
"1513"	0.875	0
"1514"	0.475	0.275
"1515"	0.225	0.15
"1516"	0	0
"1517"	0.425	0.1
"1518"	0.2	0.425
"1519"	0	0.375
"1520"	0.525	0.25
"1521"	0.375	0.275
"1522"	0.425	0.075
"1523"	0.35	0
"1524"	0.5	0.125
"1525"	0	0.375
"1526"	0.95	0.75
"1527"	0.3	0.075
"1528"	0.6	0.375
"1529"	0.575	0.55
"1530"	0.625	0.125
"1531"	0.275	0.925
"1532"	1	0.85
"1533"	0.6	0.575
"1534"	0.325	0.55
"1535"	0.475	0.25
"1536"	0	0.1
"1537"	0.35	0
"1538"	0.425	0.15
"1539"	0.5	0.25
"1540"	0.45	0.1
"1541"	0.5	0.3
"1542"	0.375	0.025
"1543"	0	0.55
"1544"	1	1
"1545"	0.6	0.825
"1546"	0.925	0.5
"1547"	0.5	0.625
"1548"	0.725	1
"1549"	0.675	0.325
"1550"	0.4	0
"1551"	0.525	0.425
"1552"	0.675	0.4
"1553"	0.7	0
"1554"	0.35	0.125
"1555"	1	0.325
"1556"	0.95	0.85
"1557"	0.475	0.55
"1558"	0	1
"1559"	0.525	0.95
"1560"	0	1
"1561"	0.525	0.925
"1562"	0.575	0.05
"1563"	0	0.25
"1564"	0.7	0.3
"1565"	0.7	0
"1566"	0.725	0.1
"1567"	0.45	1
"1568"	0.475	0.175
"1569"	1	0.2
"1570"	0.25	0.125
"1571"	0.6	0.3
"1572"	0.45	0.55
"1573"	1	0.05
"1574"	0.125	0.35
"1575"	0	0
"1576"	0.475	0.075
"1577"	0.025	0.725
"1578"	0.425	0.675
"1579"	0.35	0
"1580"	1	0.375
"1581"	0.525	1
"1582"	0.55	0
"1583"	0.375	0
"1584"	1	0.225
"1585"	0.375	0.075
"1586"	0.15	0.525
"1587"	0.5	0.075
"1588"	0.925	0.325
"1589"	0.55	0.3
"1590"	0.525	0
"1591"	0.025	0.075
"1592"	0	0.35
"1593"	0.6	0.325
"1594"	1	1
"1595"	0.4	0.275
"1596"	0.475	0.225
"1597"	0.775	0.325
"1598"	0.475	0
"1599"	0.425	0.775
"1600"	0.45	0
"1601"	0.525	0.225
"1602"	0.375	0.2
"1603"	1	1
"1604"	0.475	0.175
"1605"	1	0.5
"1606"	0.45	0.125
"1607"	0.425	0.1
"1608"	0.2	0
"1609"	0.35	0.05
"1610"	0.5	0
"1611"	1	0
"1612"	0.425	0.075
"1613"	0	0
"1614"	0.825	0
"1615"	0.45	0.4
"1616"	0.225	0.25
"1617"	0.65	0
"1618"	0.075	0.2
"1619"	0.475	1
"1620"	0.9	0
"1621"	0.25	0
"1622"	0.075	0.6
"1623"	0.425	0.45
"1624"	0.6	0.675
"1625"	0.6	0
"1626"	0.45	0
"1627"	0.7	0
"1628"	0.8	0.025
"1629"	0.925	0
"1630"	0.325	0.15
"1631"	0.4	0.25
"1632"	0.475	0.1
"1633"	0.425	0.6
"1634"	0.375	1
"1635"	0.4	0.225
"1636"	0.35	0.2
"1637"	0.95	0.275
"1638"	0.975	1
"1639"	0.675	0.35
"1640"	0.475	1
"1641"	0.45	0.025
"1642"	0.275	0.375
"1643"	0.4	0.225
"1644"	1	1
"1645"	0.3	0.025
"1646"	0.625	0.475
"1647"	0.4	0.15
"1648"	0.7	0.375
"1649"	0.475	0
"1650"	0	0
"1651"	0.45	0.275
"1652"	0.4	0.2
"1653"	0.525	0
"1654"	1	0.225
"1655"	0.6	0
"1656"	0.225	0.55
"1657"	0.425	0
"1658"	0.15	0.575
"1659"	0.975	0
"1660"	1	0.075
"1661"	0.5	0.175
"1662"	0.85	0.5
"1663"	0.5	1
"1664"	0.5	0
"1665"	1	0.375
"1666"	0.475	0.25
"1667"	0.7	0
"1668"	0.5	0.375
"1669"	0.275	0.05
"1670"	0.5	0.375
"1671"	0.625	0.725
"1672"	0.125	0.3
"1673"	0.6	0
"1674"	0	0.225
"1675"	0.1	0.025
"1676"	0.45	0.125
"1677"	0.8	0
"1678"	0.1	0.075
"1679"	0.4	0.225
"1680"	0.475	1
"1681"	0.625	0.125
"1682"	0.625	0.275
"1683"	0.55	0.95
"1684"	0.525	0.725
"1685"	0.525	1
"1686"	0.8	0
"1687"	0	0
"1688"	0.325	0.1
"1689"	0.75	0
"1690"	0.375	0
"1691"	0.575	0.15
"1692"	0.475	0.25
"1693"	1	0.05
"1694"	0.675	0.35
"1695"	0.45	0.1
"1696"	1	0
"1697"	0.9	1
"1698"	0.05	0.3
"1699"	0.775	0.3
"1700"	0.625	0
"1701"	0.125	0.325
"1702"	0.025	0
"1703"	0.375	0.225
"1704"	0.525	0.975
"1705"	0.5	0.075
"1706"	0.45	0.1
"1707"	0.55	0.05
"1708"	0.6	0.05
"1709"	0.45	0
"1710"	0.575	0
"1711"	0.375	0
"1712"	0.25	0
"1713"	0.6	0.075
"1714"	0	0
"1715"	0.375	0.1
"1716"	0.3	0
"1717"	0.35	0.4
"1718"	0.075	0.2
"1719"	0	0
"1720"	0.45	1
"1721"	0.425	0
"1722"	0.7	0.4
"1723"	0.5	0.75
"1724"	0.525	0.425
"1725"	0.55	0.125
"1726"	0.125	0
"1727"	0.45	0.525
"1728"	0.525	0.225
"1729"	0.5	1
"1730"	0.9	0.225
"1731"	0.25	0
"1732"	0.6	0
"1733"	0.525	0.375
"1734"	0.4	0.275
"1735"	0.6	0.375
"1736"	0.375	0
"1737"	0.475	0
"1738"	0	0
"1739"	0	0.15
"1740"	0.25	0.025
"1741"	0.95	0.65
"1742"	0.6	0
"1743"	0.7	0.575
"1744"	0.8	0.325
"1745"	0.475	0.025
"1746"	0.575	0
"1747"	0.85	0.1
"1748"	0.3	0.25
"1749"	0.6	0
"1750"	0.875	0
"1751"	0.175	0.175
"1752"	0.95	0.25
"1753"	0.425	0.375
"1754"	0.55	1
"1755"	0.375	0
"1756"	0.425	0
"1757"	0.075	0.15
"1758"	0.075	0.25
"1759"	0.05	0.225
"1760"	0.525	0.2
"1761"	0.45	0.1
"1762"	0.625	0.425
"1763"	0.325	0.05
"1764"	0.125	0
"1765"	0.55	0.175
"1766"	0.5	0.1
"1767"	0.875	0
"1768"	1	0.675
"1769"	0.425	0.85
"1770"	0.475	0.65
"1771"	0.725	0.05
"1772"	0.425	0.2
"1773"	0.575	0.25
"1774"	0.55	0.5
"1775"	0.2	0.3
"1776"	0.475	0.4
"1777"	0.525	0.175
"1778"	0.4	0.075
"1779"	0.55	0.35
"1780"	0.6	0.35
"1781"	0.45	0.175
"1782"	0.575	0.875
"1783"	0	0
"1784"	0.025	0.15
"1785"	0.6	0.175
"1786"	0.55	0
"1787"	0.475	0
"1788"	0.5	0.4
"1789"	0.575	0.2
"1790"	0	0.125
"1791"	0.5	0.65
"1792"	0.6	1
"1793"	0.5	0.325
"1794"	0.575	0.15
"1795"	0.575	1
"1796"	0.5	0.425
"1797"	0.575	0.35
"1798"	0.3	0.025
"1799"	0.325	0.375
"1800"	0.55	0
"1801"	0.525	0.45
"1802"	0.6	0.225
"1803"	0	0.15
"1804"	0.075	0.25
"1805"	0.375	0.175
"1806"	0.425	0.275
"1807"	0.3	0.1
"1808"	0	0
"1809"	0.425	0.125
"1810"	0.7	0.15
"1811"	0.825	0
"1812"	0.35	0.45
"1813"	0.425	0.125
"1814"	0.525	0.15
"1815"	1	0.375
"1816"	0.075	0.325
"1817"	0.3	0.075
"1818"	0.5	0.225
"1819"	0.025	0.85
"1820"	0.725	0.225
"1821"	0.225	0.35
"1822"	0.4	0.45
"1823"	0.45	0.125
"1824"	0.125	0.1
"1825"	0.95	0.9
"1826"	0.5	0.225
"1827"	0	1
"1828"	0.725	0.1
"1829"	0.5	1
"1830"	0.475	0.35
"1831"	0.425	0.25
"1832"	0.25	0.1
"1833"	0.45	0.075
"1834"	0.425	0
"1835"	0.125	0
"1836"	0	0
"1837"	0.425	0.925
"1838"	0.275	0
"1839"	0.7	0
"1840"	0.575	0.025
"1841"	0.375	0.2
"1842"	1	0
"1843"	0.475	0.25
"1844"	0.375	1
"1845"	0.3	0.075
"1846"	1	1
"1847"	0.95	0
"1848"	0.35	0.225
"1849"	0.275	0.175
"1850"	0.7	0.375
"1851"	0.55	0.1
"1852"	0.675	0.225
"1853"	0.75	0
"1854"	0.575	0.2
"1855"	0.3	0.35
"1856"	0.75	0.225
"1857"	0.525	0.575
"1858"	0.6	0
"1859"	0.125	0
"1860"	0.575	0.175
"1861"	0.075	0.325
"1862"	1	0.7
"1863"	0.125	0.475
"1864"	0.4	0.1
"1865"	0.4	1
"1866"	0.7	0.275
"1867"	0.125	0.25
"1868"	1	0
"1869"	1	0
"1870"	0.325	0
"1871"	0.3	0
"1872"	0.475	0.225
"1873"	0.825	0.475
"1874"	0.55	0.85
"1875"	0.55	0.55
"1876"	0.7	0.675
"1877"	0.325	0
"1878"	0.625	0.25
"1879"	1	0.125
"1880"	0.425	0
"1881"	0.575	1
"1882"	0.7	0.025
"1883"	0.55	0.225
"1884"	0.675	1
"1885"	0.3	0.225
"1886"	0	0.75
"1887"	0.525	0.575
"1888"	0.35	0.05
"1889"	0.575	0.825
"1890"	0	0
"1891"	0.475	0.9
"1892"	0.025	0
"1893"	0.35	0.25
"1894"	0.525	0.25
"1895"	0.25	0
"1896"	0.375	0
"1897"	0.3	0.05
"1898"	0.2	0.225
"1899"	0.375	0
"1900"	0	0.175
"1901"	0.45	0
"1902"	0.5	0.525
"1903"	0.925	0.775
"1904"	0.525	0
"1905"	0.175	0.1
"1906"	0.5	0.325
"1907"	0.575	0.225
"1908"	0.425	0.1
"1909"	0	0
"1910"	0.5	0
"1911"	0.5	0
"1912"	0.6	0
"1913"	0.45	0.35
"1914"	0.15	0.1
"1915"	1	1
"1916"	0	0.175
"1917"	0.45	0.1
"1918"	0.425	0.075
"1919"	0.45	0.5
"1920"	0.875	0.775
"1921"	0.55	0
"1922"	0.375	0
"1923"	0.75	0
"1924"	0.125	0.025
"1925"	0.575	0.6
"1926"	0.65	0.25
"1927"	0.225	0
"1928"	0.275	0.05
"1929"	0.425	0
"1930"	0	0
"1931"	0	0.725
"1932"	0.525	0.775
"1933"	0.375	0.45
"1934"	0.45	0.225
"1935"	0.55	0.8
"1936"	0.525	0.05
"1937"	0.45	0
"1938"	0.1	0.4
"1939"	0.825	0.25
"1940"	0.575	0.4
"1941"	0.5	0.125
"1942"	0.5	0.4
"1943"	0.325	0.175
"1944"	0.625	0
"1945"	0.35	0.175
"1946"	0.525	0.05
"1947"	0.425	0.1
"1948"	0.55	0
"1949"	0.575	0.225
"1950"	0.575	0.125
"1951"	0.25	0
"1952"	0.625	0.25
"1953"	0.425	0.35
"1954"	0.45	0.25
"1955"	1	0.875
"1956"	0.525	0.15
"1957"	0.375	0.45
"1958"	0.225	0.35
"1959"	0.725	0
"1960"	0	0.75
"1961"	0.55	0.425
"1962"	0.775	0
"1963"	0.5	0.4
"1964"	0.2	0.025
"1965"	0.525	0.25
"1966"	0.55	0.375
"1967"	0.55	0
"1968"	0.8	0.425
"1969"	0.5	0.275
"1970"	0.025	0.175
"1971"	0.05	0.4
"1972"	0.35	0.275
"1973"	0.6	0.425
"1974"	0.375	0.35
"1975"	0.175	0
"1976"	0.55	0.125
"1977"	0.4	0.075
"1978"	0.875	0
"1979"	1	1
"1980"	1	1
"1981"	0.55	0
"1982"	0.475	0.15
"1983"	0.4	0.325
"1984"	0.475	1
"1985"	0.7	0.225
"1986"	0.65	0.35
"1987"	0.475	0.375
"1988"	0.55	0.475
"1989"	1	0.05
"1990"	0.475	0.25
"1991"	0.75	0.25
"1992"	0.05	0.45
"1993"	0.475	0.1
"1994"	0.4	0.175
"1995"	0.425	0.425
"1996"	0.675	0
"1997"	0.475	0.025
"1998"	1	1
"1999"	0.5	0
"2000"	0.6	0.45
"2001"	0.475	0.9
"2002"	0.425	0.4
"2003"	0	0.375
"2004"	0.7	0.375
"2005"	1	1
"2006"	0.125	1
"2007"	0	0
"2008"	0.475	0.325
"2009"	0.025	0.05
"2010"	0.375	0.375
"2011"	0.525	0
"2012"	0.4	0.675
"2013"	0.975	0.375
"2014"	0.575	0.325
"2015"	0.675	0.075
"2016"	0.4	0
"2017"	0.5	0.05
"2018"	0.425	0.2
"2019"	0.15	0.4
"2020"	0.475	0.025
"2021"	0.575	0.225
"2022"	0.35	0
"2023"	0.55	0.35
"2024"	0.3	0.275
"2025"	0.15	0
"2026"	0.425	0.3
"2027"	0.725	1
"2028"	0.9	0.25
"2029"	0.675	0
"2030"	0.525	0.275
"2031"	0.125	0.275
"2032"	0	0.475
"2033"	0.25	0.225
"2034"	0.25	0.325
"2035"	0.375	0
"2036"	0.525	0.325
"2037"	0.375	0
"2038"	0.4	0
"2039"	0.45	0.2
"2040"	0	0.15
"2041"	0	0.375
"2042"	0.95	0.875
"2043"	0.225	0.025
"2044"	0.3	0.025
"2045"	0.4	0.425
"2046"	0.6	0.075
"2047"	0.35	0.075
"2048"	0.95	0.15
"2049"	0.4	0.925
"2050"	0	0.125
"2051"	0.525	0.475
"2052"	0.925	0.2
"2053"	0.425	0.075
"2054"	0.475	0.95
"2055"	0.9	0.075
"2056"	0.45	0.175
"2057"	0.8	0.1
"2058"	0.475	0.3
"2059"	0.45	0.25
"2060"	0.425	0.35
"2061"	0.45	0.025
"2062"	0.275	0.025
"2063"	0.45	0.425
"2064"	0.775	0.275
"2065"	0.275	0.05
"2066"	0.475	0
"2067"	0	0.175
"2068"	0.4	1
"2069"	0.45	0.325
"2070"	0.95	0.375
"2071"	0.375	0.125
"2072"	1	0
"2073"	0.625	0.5
"2074"	0.125	0.2
"2075"	0.375	1
"2076"	0.5	0.2
"2077"	0	1
"2078"	0.375	1
"2079"	0.575	0.175
"2080"	0.35	0
"2081"	0.3	0.125
"2082"	0.425	0.225
"2083"	0.425	0.35
"2084"	0.65	0.375
"2085"	0.65	0.375
"2086"	0.45	0.3
"2087"	0.475	0.225
"2088"	0.25	0.85
"2089"	1	0.275
"2090"	0.4	0
"2091"	0.375	0.425
"2092"	0.65	0.1
"2093"	0.6	0
"2094"	0.625	0.05
"2095"	0.375	0.15
"2096"	0.525	0
"2097"	0.475	0.125
"2098"	0.45	0
"2099"	0.075	0
"2100"	0.275	0.625
"2101"	0.425	0
"2102"	0.825	1
"2103"	0.475	1
"2104"	0.65	0
"2105"	0.575	0
"2106"	0.35	0
"2107"	0.7	0.375
"2108"	1	0
"2109"	0.475	0.5
"2110"	1	0.3
"2111"	0.5	0.175
"2112"	0.3	0.825
"2113"	0.35	0.725
"2114"	0.325	1
"2115"	0.225	0.2
"2116"	0.225	0.175
"2117"	0.925	0.2
"2118"	0.425	0.2
"2119"	0.65	0.25
"2120"	0.475	0.625
"2121"	0.75	0.1
"2122"	0.375	0.15
"2123"	0.3	0.35
"2124"	0.55	0.3
"2125"	0.25	0.575
"2126"	0.45	0.15
"2127"	0.475	0.425
"2128"	0.575	1
"2129"	0.475	0.9
"2130"	0.4	0.25
"2131"	0.425	1
"2132"	0.35	0
"2133"	0	0
"2134"	0.6	0.125
"2135"	0	0.45
"2136"	0.325	0.3
"2137"	0.05	0.25
"2138"	0.275	0.125
"2139"	0.45	0
"2140"	0.025	0.525
"2141"	0.775	0.2
"2142"	0.45	0.1
"2143"	0.375	0
"2144"	0.1	0.175
"2145"	0.025	0
"2146"	0	0.35
"2147"	0.075	0.475
"2148"	0.95	0.2
"2149"	0.425	0.525
"2150"	0.325	0.325
"2151"	0.325	0
"2152"	0	0
"2153"	0.55	0.05
"2154"	0.5	1
"2155"	0.5	0.075
"2156"	0.55	0.525
"2157"	0.225	0.1
"2158"	0.35	0.05
"2159"	0.475	0.25
"2160"	0.425	0.225
"2161"	0.675	0
"2162"	0	0.7
"2163"	0.5	0.95
"2164"	0.5	0.175
"2165"	0.6	0.05
"2166"	0.675	0.95
"2167"	0.55	0.125
"2168"	0.4	0.425
"2169"	0.575	1
"2170"	0.025	0.6
"2171"	0.6	0.175
"2172"	0.875	0.15
"2173"	0.425	0.1
"2174"	0.55	0
"2175"	0	0
"2176"	0.45	0.075
"2177"	0.375	0.1
"2178"	0	0
"2179"	0.55	0.925
"2180"	0	1
"2181"	0.625	0.1
"2182"	0.7	0.275
"2183"	1	1
"2184"	0.45	0.65
"2185"	0.4	0.55
"2186"	1	0.3
"2187"	0.075	0
"2188"	0.325	0
"2189"	0.55	0.125
"2190"	0.975	0.35
"2191"	0.425	0.175
"2192"	0.025	0.15
"2193"	0.95	0.2
"2194"	0.525	0.95
"2195"	0.525	0.225
"2196"	0.2	0.075
"2197"	0.55	0.875
"2198"	0	1
"2199"	0	1
"2200"	0.325	0
"2201"	0.425	0.65
"2202"	0.35	0.2
"2203"	0.775	0
"2204"	0.575	0.175
"2205"	0.55	0
"2206"	1	0.35
"2207"	0.475	0.15
"2208"	0	0
"2209"	0.3	0.425
"2210"	0.45	0.125
"2211"	0.075	1
"2212"	0.375	0.325
"2213"	0	0.325
"2214"	0.45	0.05
"2215"	0.2	0.375
"2216"	0.25	0.275
"2217"	0.025	0.125
"2218"	0	0
"2219"	0.6	0.025
"2220"	0	0.125
"2221"	0.7	0.825
"2222"	0.65	0.2
"2223"	0.95	0
"2224"	0.45	0.5
"2225"	0.4	0
"2226"	0	0.25
"2227"	1	0.425
"2228"	0.425	0.05
"2229"	0.575	0.025
"2230"	1	0.175
"2231"	0.325	0.4
"2232"	0.275	0.4
"2233"	0.425	0
"2234"	0.7	0.325
"2235"	0.175	0
"2236"	0	0.025
"2237"	0.6	0.1
"2238"	0.6	0.65
"2239"	0	0.025
"2240"	0.375	0.175
"2241"	0.225	1
"2242"	0.85	0
"2243"	0.425	0.6
"2244"	0.45	0.075
"2245"	0.6	1
"2246"	0.5	0.65
"2247"	0.75	0.075
"2248"	0.45	0
"2249"	1	0.175
"2250"	0.5	0
"2251"	0.5	1
"2252"	0.325	0.05
"2253"	0.8	0.55
"2254"	0.2	0
"2255"	0	0
"2256"	0.05	0.25
"2257"	0.95	0.175
"2258"	0.525	0.45
"2259"	0.55	0.575
"2260"	0.55	0.125
"2261"	0.425	0.075
"2262"	0.975	0.95
"2263"	0.425	0.125
"2264"	0.725	1
"2265"	0	0.95
"2266"	0.45	0.35
"2267"	1	0.15
"2268"	0.6	0
"2269"	0.125	0.15
"2270"	0.25	0.275
"2271"	1	1
"2272"	1	1
"2273"	0.425	0.125
"2274"	0.225	0.325
"2275"	0.175	0.275
"2276"	0.575	0.5
"2277"	0.525	0.55
"2278"	0.475	0.225
"2279"	0.475	0
"2280"	0.475	0
"2281"	1	0.35
"2282"	0.6	1
"2283"	0.35	0.525
"2284"	0.95	0
"2285"	0.65	0.225
"2286"	0	0.375
"2287"	1	0.35
"2288"	0.5	0.25
"2289"	0.925	0
"2290"	0.2	1
"2291"	0.425	0.325
"2292"	0.125	0.35
"2293"	0.275	0.75
"2294"	0.65	1
"2295"	0.325	1
"2296"	0.65	0.65
"2297"	0.525	0.05
"2298"	0.35	0.35
"2299"	0.425	0.225
"2300"	0.625	0.3
"2301"	0.35	0.4
"2302"	0.075	0.25
"2303"	0.625	0
"2304"	0.65	0.35
"2305"	0.225	0
"2306"	0.35	0.125
"2307"	0.475	0
"2308"	0.025	0.9
"2309"	0.5	1
"2310"	0.925	0.175
"2311"	0.575	0
"2312"	0.275	0
"2313"	0.125	0.2
"2314"	0.425	0.45
"2315"	0	0.35
"2316"	0.625	0.35
"2317"	0.3	0.1
"2318"	0.375	0.575
"2319"	1	1
"2320"	0	0.15
"2321"	0.5	0
"2322"	0.725	0.225
"2323"	0.175	1
"2324"	0.95	0.625
"2325"	0	1
"2326"	0.475	0.075
"2327"	0.325	0.1
"2328"	0.825	0.9
"2329"	0.85	1
"2330"	0.475	0
"2331"	0.45	0.05
"2332"	0.525	0
"2333"	0.875	0.1
"2334"	0.275	0.75
"2335"	0	0
"2336"	0.2	0.05
"2337"	0.475	0.225
"2338"	0.275	0.375
"2339"	1	1
"2340"	0.575	0.375
"2341"	0.4	0.975
"2342"	0.875	0.375
"2343"	0.45	0.1
"2344"	0.35	0
"2345"	0.425	0
"2346"	0.575	0.275
"2347"	1	0
"2348"	1	0.15
"2349"	1	0
"2350"	0.15	0.35
"2351"	0.4	0.05
"2352"	0.475	0.05
"2353"	0.525	0.05
"2354"	0.175	0.2
"2355"	0.5	0
"2356"	0	1
"2357"	0.55	0.15
"2358"	0.6	0.75
"2359"	0.625	0.275
"2360"	0.5	0.175
"2361"	0.35	0.575
"2362"	1	0.775
"2363"	0.45	0.275
"2364"	0.6	0.6
"2365"	0.675	0
"2366"	0.7	0.35
"2367"	0.625	0.5
"2368"	0.625	0.35
"2369"	0.45	1
"2370"	0.55	0
"2371"	0.75	0.85
"2372"	0.6	0.425
"2373"	0.25	0.15
"2374"	0.4	0.1
"2375"	0.375	0.25
"2376"	0.525	0.025
"2377"	0.325	0.65
"2378"	0.425	0
"2379"	0.525	1
"2380"	0.475	0
